13,14,15,16,17,18,19,20,21,22,4,23,24,25,26,5,6,7,8,9,10,11,12
0,0.340909090909091,0.943181818181818,0.75,0.806818181818182,0.954545454545455,0.818181818181818,0.897727272727273,0.943181818181818,0.886363636363636,0.409090909090909,0.954545454545455,0,0.0568181818181818,0.852272727272727,0.943181818181818,0.954545454545455,0.954545454545455,0.625,0.75,0.920454545454545,0.897727272727273,0.943181818181818
0,0.0333333333333333,0.977777777777778,0.755555555555556,0.711111111111111,1,0.744444444444444,1,0.744444444444444,0.977777777777778,0.744444444444444,0.988888888888889,0.355555555555556,0.112359550561798,0.49438202247191,0.933333333333333,0.8,0.966666666666667,0.811111111111111,0.555555555555556,0.333333333333333,0.855555555555556,0.988888888888889
0,0.1,0.611111111111111,0.877777777777778,0,0.655555555555556,0.844444444444444,0.977777777777778,0.422222222222222,0.944444444444444,0.911111111111111,0.911111111111111,0.733333333333333,0.988888888888889,1,1,1,0.711111111111111,0.633333333333333,0.488888888888889,0.333333333333333,0.677777777777778,0.977777777777778
0,0.811111111111111,1,0.911111111111111,0.477777777777778,0,0.9,0.922222222222222,0.674157303370786,0.955555555555556,0.9,0.97752808988764,0.711111111111111,0.977777777777778,0.955555555555556,1,0.988888888888889,0.644444444444444,0.944444444444444,0.766666666666667,0.677777777777778,0.788888888888889,0.3
0,1,0.955555555555556,0.566666666666667,0.98876404494382,0.0337078651685393,0.933333333333333,0.988888888888889,0.733333333333333,0.833333333333333,0.877777777777778,0.966666666666667,0.555555555555556,1,0.977777777777778,0.988888888888889,1,0.8,0.955555555555556,0.865168539325843,0.488888888888889,0.511111111111111,0.633333333333333
0,0.588888888888889,0.966666666666667,0.755555555555556,0.955555555555556,0.877777777777778,0.788888888888889,0.866666666666667,0.577777777777778,1,0.888888888888889,0.711111111111111,0.8,1,0.224719101123595,1,0.711111111111111,1,0.422222222222222,0.644444444444444,0.866666666666667,0.833333333333333,0.7
0,0.0666666666666667,0.0777777777777778,0.0674157303370786,0.0777777777777778,0.155555555555556,0.0777777777777778,0,0.0777777777777778,0.0666666666666667,0.0674157303370786,0.0888888888888889,0,0.0888888888888889,0,0.0777777777777778,0.111111111111111,0.111111111111111,0.112359550561798,0.0555555555555556,0.0222222222222222,0.0777777777777778,0.0666666666666667
0.488888888888889,0.922222222222222,0.944444444444444,0.943820224719101,0.888888888888889,0.944444444444444,0.944444444444444,0.933333333333333,0.738636363636364,0.933333333333333,0.833333333333333,0.933333333333333,0.511111111111111,0.933333333333333,0.433333333333333,0.933333333333333,0.943820224719101,0.911111111111111,0.944444444444444,0.522222222222222,0.9,0.944444444444444,0.533333333333333
0.50561797752809,0.977777777777778,0.977777777777778,1,0.733333333333333,1,1,1,0.833333333333333,0.922222222222222,0.911111111111111,1,0.444444444444444,0.98876404494382,0.2,1,0.988888888888889,1,1,0.0333333333333333,0.444444444444444,1,0.888888888888889
1,1,0.988888888888889,0.777777777777778,0.655555555555556,1,1,1,0.522222222222222,1,0.888888888888889,0.388888888888889,0.566666666666667,1,0,1,0.977777777777778,0.988888888888889,0.988888888888889,0.6,0,0.744444444444444,1
1,0.820224719101124,0.955555555555556,0.988888888888889,0.966666666666667,1,0.966666666666667,1,0.888888888888889,1,0.888888888888889,0.877777777777778,0.744444444444444,0.943820224719101,0.822222222222222,1,1,1,1,0.8,0.876404494382023,0.988888888888889,1
1,0.977777777777778,0.722222222222222,1,1,1,1,0.977777777777778,1,0.988888888888889,0.955555555555556,0.611111111111111,0.988888888888889,0.811111111111111,0.355555555555556,1,0.977777777777778,1,0.722222222222222,0.666666666666667,0.644444444444444,1,0.7
0.755555555555556,0.944444444444444,0.788888888888889,0.988888888888889,0.766666666666667,0.844444444444444,1,0.788888888888889,0.788888888888889,0.588888888888889,1,0.0777777777777778,0.377777777777778,0.788888888888889,0.7,0.866666666666667,1,0.786516853932584,1,0.9,0.355555555555556,1,1
