Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
5,5,Wooster,2023-01-20,1,Achromatic,Bell,1,1,1,0,1,LowerLeft,Chevron,Gem,Bell,Pacman,Bell,LowerLeft,Bell,1,0.286025429524806,1
5,5,Wooster,2023-01-20,2,Chromatic,Spade,1,1,1,0,1,LowerRight,LightGreen,LightTurquiose,DarkYellow,LightYellow,LightTurquiose,LowerRight,LightTurquiose,0.344444444444444,4.03479771793655,1
5,5,Wooster,2023-01-20,3,Colors,LightGreen,1,1,1,0,1,LowerRight,Hourglass,Lock,Venn,Sawblade,Lock,LowerRight,Lock,0.943820224719101,0.295395718560116,1
5,5,Wooster,2023-01-20,4,Achromatic,Chevron,1,1,1,0,1,LowerLeft,Stickyhand,Star,Chevron,Heart,Chevron,LowerLeft,Chevron,0.431818181818182,3.11303469120732,1
5,5,Wooster,2023-01-20,5,Chromatic,Hourglass,1,1,1,0,1,LowerLeft,DarkTurquiose,LightGray,LightRed,DarkBlue,LightRed,LowerLeft,LightRed,1,0.235713202832976,1
5,5,Wooster,2023-01-20,6,Colors,DarkBlue,1,1,1,0,1,LowerRight,Hourglass,Nail,Venn,Dodecagon,Nail,LowerRight,Nail,0.456521739130435,3.5554141258736,1
5,5,Wooster,2023-01-20,7,Achromatic,Ditto,1,1,1,0,1,LowerRight,Chevron,Ditto,LeftArrow,House,Ditto,LowerRight,Ditto,0.936170212765957,0.327615595171064,1
5,5,Wooster,2023-01-20,8,Chromatic,Venn,1,1,1,0,1,UpperRight,LightGray,LightGreen,LightYellow,DarkGreen,LightGray,UpperRight,LightGray,0.307692307692308,4.01514028989015,1
5,5,Wooster,2023-01-20,9,Colors,LightBlue,1,1,1,0,1,LowerRight,Diamond,Sawblade,Puzzle,UpArrow,Sawblade,LowerRight,Sawblade,0.956043956043956,0.293894772627114,1
5,5,Wooster,2023-01-20,10,Achromatic,Tie,1,1,1,0,1,UpperRight,Tie,Acorn,LeftArrow,Gem,Tie,UpperRight,Tie,0.213483146067416,3.61592122473097,1
5,5,Wooster,2023-01-20,11,Chromatic,Sawblade,1,0,1,0,1,UpperLeft,LightGray,DarkBlue,LightYellow,LightBlue,LightBlue,UpperRight,LightGray,0.919540229885057,0.26478315169092,1
5,5,Wooster,2023-01-20,12,Colors,LightRed,1,1,1,0,1,UpperLeft,Dodecagon,Sawblade,Diamond,Hourglass,Hourglass,UpperLeft,Hourglass,0.527472527472527,0.797442591427269,1
5,5,Wooster,2023-01-20,13,Achromatic,Pacman,1,1,1,0,1,UpperLeft,Jellyfish,Ditto,Stickyhand,Pacman,Pacman,UpperLeft,Pacman,0.905263157894737,0.302564966027119,1
5,5,Wooster,2023-01-20,14,Chromatic,Hat,1,1,1,0,1,LowerRight,DarkGreen,DarkGray,LightGreen,DarkPurple,DarkGray,LowerRight,DarkGray,0.211111111111111,4.35373633428572,1
5,5,Wooster,2023-01-20,15,Colors,DarkGreen,1,1,1,0,1,LowerRight,Diamond,Bar,Spade,Spike,Bar,LowerRight,Bar,0.911111111111111,0.364816640948288,1
5,5,Wooster,2023-01-20,16,Achromatic,LeftArrow,1,1,1,0,1,LowerLeft,Tie,Stickyhand,LeftArrow,Crowbar,LeftArrow,LowerLeft,LeftArrow,0.222222222222222,4.05228549504091,1
5,5,Wooster,2023-01-20,17,Chromatic,Nail,1,1,1,0,1,LowerRight,DarkYellow,DarkBlue,LightRed,DarkPurple,DarkBlue,LowerRight,DarkBlue,0.954545454545455,0.228684958366033,1
5,5,Wooster,2023-01-20,18,Colors,DarkYellow,1,1,1,0,1,UpperRight,Spike,Venn,Puzzle,Nail,Spike,UpperRight,Spike,0.488888888888889,1.09517168692414,1
5,5,Wooster,2023-01-20,19,Achromatic,House,1,1,1,0,1,UpperRight,House,Tie,Pacman,Stickyhand,House,UpperRight,House,0.989130434782609,0.406732573089156,1
5,5,Wooster,2023-01-20,20,Chromatic,Puzzle,1,1,1,0,1,LowerLeft,DarkGray,LightPurple,DarkPurple,LightYellow,DarkPurple,LowerLeft,DarkPurple,0.159574468085106,3.14575591126087,1
5,5,Wooster,2023-01-20,21,Colors,LightPurple,1,1,1,0,1,LowerLeft,Sawblade,Nail,Rabbit,Lock,Rabbit,LowerLeft,Rabbit,0.9,0.233482555691657,1
5,5,Wooster,2023-01-20,22,Achromatic,Star,1,1,1,0,1,UpperLeft,Pacman,Crowbar,LeftArrow,Star,Star,UpperLeft,Star,0.0666666666666667,4.20989619615667,1
5,5,Wooster,2023-01-20,23,Chromatic,Rabbit,1,1,1,0,1,LowerRight,LightGray,LightPurple,DarkTurquiose,DarkYellow,LightPurple,LowerRight,LightPurple,1,0.169055663472064,1
5,5,Wooster,2023-01-20,24,Colors,LightGray,1,1,1,0,1,UpperRight,Venn,Nail,Sawblade,Hourglass,Venn,UpperRight,Venn,0.295454545454545,2.26405112147852,1
5,5,Wooster,2023-01-20,25,Achromatic,Acorn,1,1,1,0,1,UpperRight,Acorn,Heart,Stickyhand,Gem,Acorn,UpperRight,Acorn,0.922222222222222,0.378782227565562,1
5,5,Wooster,2023-01-20,26,Chromatic,Lock,1,1,1,0,1,UpperLeft,LightGray,DarkRed,LightPurple,LightGreen,LightGreen,UpperLeft,LightGreen,0.178947368421053,3.86436559543753,1
5,5,Wooster,2023-01-20,27,Colors,DarkGray,1,1,1,0,1,LowerRight,Spike,Hat,Hourglass,Rabbit,Hat,LowerRight,Hat,0.711111111111111,0.724740250706196,1
5,5,Wooster,2023-01-20,28,Achromatic,Heart,1,1,1,0,1,LowerLeft,Ditto,Jellyfish,Heart,Stickyhand,Heart,LowerLeft,Heart,0,5.24986644512456,1
5,5,Wooster,2023-01-20,29,Chromatic,Diamond,1,1,1,0,1,UpperRight,LightYellow,LightGray,LightBlue,LightTurquiose,LightYellow,UpperRight,LightYellow,0.263736263736264,5.12258093079697,1
5,5,Wooster,2023-01-20,30,Colors,DarkPurple,1,1,1,0,1,LowerLeft,Spike,Nail,Puzzle,Hourglass,Puzzle,LowerLeft,Puzzle,0,4.11868415642,1
5,5,Wooster,2023-01-20,31,Achromatic,Crowbar,1,1,1,0,1,UpperRight,Crowbar,Chevron,LeftArrow,Acorn,Crowbar,UpperRight,Crowbar,0.887640449438202,0.366992735701897,1
5,5,Wooster,2023-01-20,32,Chromatic,UpArrow,1,1,1,0,1,LowerRight,DarkGreen,DarkRed,DarkPurple,LightBlue,DarkRed,LowerRight,DarkRed,0.285714285714286,3.61357096876166,1
5,5,Wooster,2023-01-20,33,Colors,LightYellow,1,1,1,0,1,LowerLeft,Spade,Hat,Diamond,Bar,Diamond,LowerLeft,Diamond,0.936170212765957,0.2125804923103,1
5,5,Wooster,2023-01-20,34,Achromatic,Stickyhand,1,1,1,0,1,LowerRight,Ditto,Stickyhand,Gem,Jellyfish,Stickyhand,LowerRight,Stickyhand,0.122222222222222,4.51745681492371,1
5,5,Wooster,2023-01-20,35,Chromatic,Dodecagon,1,1,1,0,1,LowerLeft,LightGray,DarkPurple,DarkTurquiose,DarkGray,DarkTurquiose,LowerLeft,DarkTurquiose,0.966666666666667,0.257438414266344,1
5,5,Wooster,2023-01-20,36,Colors,LightTurquiose,1,1,1,0,1,UpperRight,Spade,UpArrow,Hat,Rabbit,Spade,UpperRight,Spade,0.222222222222222,3.46698599784388,1
5,5,Wooster,2023-01-20,37,Achromatic,Gem,1,1,1,0,1,LowerRight,Acorn,Gem,Pacman,Chevron,Gem,LowerRight,Gem,1,0.361104887719092,1
5,5,Wooster,2023-01-20,38,Chromatic,Spike,1,1,1,0,1,UpperLeft,DarkTurquiose,DarkGray,DarkGreen,DarkYellow,DarkYellow,UpperLeft,DarkYellow,0.21978021978022,3.00676676711954,1
5,5,Wooster,2023-01-20,39,Colors,DarkRed,1,1,1,0,1,UpperLeft,Hat,Nail,Bar,UpArrow,UpArrow,UpperLeft,UpArrow,1,0.229443696578703,1
5,5,Wooster,2023-01-20,40,Achromatic,Jellyfish,1,1,1,0,1,UpperLeft,LeftArrow,Acorn,Crowbar,Jellyfish,Jellyfish,UpperLeft,Jellyfish,0.172043010752688,4.07617232781968,1
5,5,Wooster,2023-01-20,41,Chromatic,Bar,1,0,1,0,1,LowerRight,LightYellow,DarkGreen,LightGray,LightRed,DarkGreen,UpperRight,LightYellow,0.956043956043956,0.169056189683291,1
5,5,Wooster,2023-01-20,42,Colors,DarkTurquiose,1,1,1,0,1,UpperLeft,Spike,Lock,Hourglass,Dodecagon,Dodecagon,UpperLeft,Dodecagon,0.0989010989010989,4.49573873332617,1
