14,15,16,17,18,19,20,21,22,23,4,24,25,26,27,28,29,30,5,6,7,8,9,10,12,13
0.840909090909091,0.420454545454545,0.545454545454545,0.863636363636364,0.636363636363636,0,0.181818181818182,0.693181818181818,0.852272727272727,0.965909090909091,0.886363636363636,0.772727272727273,0.488636363636364,0,0.875,0.761363636363636,0.590909090909091,0.0681818181818182,0.943181818181818,0.127906976744186,0.741573033707865,0.363636363636364,0.318181818181818,0.761363636363636,0.375,0.704545454545455
0.988888888888889,0.222222222222222,0.855555555555556,0.966666666666667,1,0,0.722222222222222,0.177777777777778,0.933333333333333,1,0.877777777777778,0.233333333333333,0.933333333333333,0,1,0.155555555555556,0.266666666666667,0,0.822222222222222,1,1,0.4,0,0.988888888888889,0.655555555555556,0.911111111111111
1,0.0555555555555556,0.444444444444444,0.455555555555556,0.7,0.955555555555556,0.466666666666667,0.0333333333333333,1,1,0.9,0.455555555555556,0.988888888888889,0.166666666666667,0.977777777777778,0.611111111111111,0.5,0,1,1,0.966666666666667,0.366666666666667,0.366666666666667,0.844444444444444,0.9,0
0.833333333333333,0.211111111111111,0.177777777777778,0.855555555555556,0.877777777777778,1,0.777777777777778,0.811111111111111,1,1,0.764044943820225,0.711111111111111,0.788888888888889,0.466666666666667,0.844444444444444,0.977777777777778,1,0.0555555555555556,1,1,0.911111111111111,0.766666666666667,0.988888888888889,0.966666666666667,0.666666666666667,0
0.811111111111111,0.244444444444444,0.233333333333333,0.855555555555556,0.622222222222222,1,0.988888888888889,0.0555555555555556,1,0.522222222222222,0.9,0.933333333333333,0.655555555555556,0.688888888888889,0.655555555555556,0.422222222222222,0.622222222222222,0.677777777777778,0.833333333333333,0.711111111111111,0.811111111111111,0.3,0.988888888888889,0.622222222222222,0.655555555555556,0
0.755555555555556,0.122222222222222,0.677777777777778,0.911111111111111,0.0222222222222222,0.977777777777778,0.944444444444444,0,0.788888888888889,0.611111111111111,1,0.422222222222222,0.944444444444444,0.311111111111111,0.766666666666667,0.777777777777778,0.322222222222222,0.444444444444444,1,0.877777777777778,0.777777777777778,0.911111111111111,0.788888888888889,0.522222222222222,0.6,0
0.0777777777777778,0.0111111111111111,0.0888888888888889,0,0.0666666666666667,0.0888888888888889,0.177777777777778,0.0111111111111111,0,0.0555555555555556,0.0674157303370786,0.0666666666666667,0.0333333333333333,0,0.0666666666666667,0.0666666666666667,0.0777777777777778,0,0.2,0.0555555555555556,0.0666666666666667,0.0666666666666667,0,0.0111111111111111,0.0777777777777778,0.111111111111111
0.944444444444444,0.944444444444444,0.7,0.611111111111111,0.988888888888889,0.777777777777778,0.811111111111111,0.544444444444444,0.8,0.944444444444444,0.9,0.888888888888889,0.888888888888889,0.922222222222222,0.911111111111111,0.944444444444444,0.922222222222222,0.9,1,0.755555555555556,0.311111111111111,0.922222222222222,0.266666666666667,0.633333333333333,0.788888888888889,0.866666666666667
0.988888888888889,0.544444444444444,0.244444444444444,1,0.155555555555556,0.688888888888889,0.988888888888889,0,0.922222222222222,0.788888888888889,1,1,0.966666666666667,0.422222222222222,0.944444444444444,0.733333333333333,0.755555555555556,0.155555555555556,0.766666666666667,0.822222222222222,0.444444444444444,0.522222222222222,0.644444444444444,1,1,1
