Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
1,1,Wooster,2023-01-20,1,Colors,DarkBlue,1,0,1,1,1,LowerLeft,Lock,Spike,Nail,Hat,Nail,UpperRight,Lock,0.8,0.823414181488829,1
1,1,Wooster,2023-01-20,2,Chromatic,Hourglass,1,0,1,1,1,LowerLeft,DarkPurple,LightBlue,LightRed,DarkGreen,LightRed,LowerRight,LightBlue,0.923076923076923,0.217248245421772,1
1,1,Wooster,2023-01-20,3,Colors,LightTurquiose,1,1,1,1,1,LowerRight,Hourglass,Spade,Nail,Puzzle,Spade,LowerRight,Spade,0.25,3.28682933484926,1
1,1,Wooster,2023-01-20,4,Chromatic,Puzzle,1,0,1,1,1,LowerLeft,LightPurple,DarkBlue,DarkPurple,LightRed,DarkPurple,LowerRight,DarkBlue,0.829545454545455,0.635313771054836,1
1,1,Wooster,2023-01-20,5,Colors,LightPurple,1,1,1,1,1,UpperRight,Rabbit,Spade,Puzzle,Venn,Rabbit,UpperRight,Rabbit,0.898876404494382,0.226834146394643,1
1,1,Wooster,2023-01-20,6,Chromatic,Lock,1,1,1,1,1,LowerRight,LightGray,LightGreen,DarkRed,DarkGray,LightGreen,LowerRight,LightGreen,0.233333333333333,4.43964388495987,1
1,1,Wooster,2023-01-20,7,Colors,LightGray,1,0,1,1,1,LowerLeft,Lock,Sawblade,Venn,Spike,Venn,UpperRight,Lock,0.904255319148936,0.226308009682823,1
1,1,Wooster,2023-01-20,8,Chromatic,Nail,1,0,1,1,1,UpperLeft,LightYellow,LightTurquiose,LightRed,DarkBlue,DarkBlue,LowerRight,LightTurquiose,1,0.188404492014871,1
1,1,Wooster,2023-01-20,9,Colors,DarkGray,1,1,1,1,1,UpperRight,Hat,Venn,Diamond,Dodecagon,Hat,UpperRight,Hat,0.179775280898876,5.04923865089175,1
1,1,Wooster,2023-01-20,10,Chromatic,Rabbit,1,0,1,1,1,UpperRight,LightPurple,LightGreen,DarkGreen,LightYellow,LightPurple,LowerRight,LightGreen,0.911111111111111,0.357750197577609,1
1,1,Wooster,2023-01-20,11,Colors,DarkGreen,1,1,1,1,1,UpperRight,Bar,Lock,Dodecagon,Hat,Bar,UpperRight,Bar,1,0.279940035426708,1
1,1,Wooster,2023-01-20,12,Chromatic,Spike,1,0,1,1,1,UpperLeft,DarkTurquiose,DarkBlue,LightBlue,DarkYellow,DarkYellow,UpperRight,DarkTurquiose,0.238636363636364,4.56857424854063,1
1,1,Wooster,2023-01-20,13,Colors,DarkPurple,1,0,1,1,1,UpperLeft,Dodecagon,Spike,Rabbit,Puzzle,Puzzle,LowerRight,Spike,0.934065934065934,0.393164696992024,1
1,1,Wooster,2023-01-20,14,Chromatic,Sawblade,1,1,1,1,1,LowerRight,LightRed,LightBlue,LightYellow,DarkGray,LightBlue,LowerRight,LightBlue,0.89010989010989,0.37613971965158,1
1,1,Wooster,2023-01-20,15,Colors,DarkTurquiose,1,1,1,1,1,UpperRight,Dodecagon,Nail,Lock,Spade,Dodecagon,UpperRight,Dodecagon,0.285714285714286,3.29668607408333,1
1,1,Wooster,2023-01-20,16,Chromatic,Hat,1,1,1,1,1,LowerLeft,LightPurple,DarkPurple,DarkGray,DarkGreen,DarkGray,LowerLeft,DarkGray,0.897727272727273,0.359427542648351,1
1,1,Wooster,2023-01-20,17,Colors,DarkRed,1,0,1,1,1,LowerLeft,Sawblade,Dodecagon,UpArrow,Diamond,UpArrow,UpperRight,Sawblade,0.945054945054945,0.384940973255269,1
1,1,Wooster,2023-01-20,18,Chromatic,Diamond,1,1,1,1,1,UpperRight,LightYellow,DarkRed,DarkYellow,DarkBlue,LightYellow,UpperRight,LightYellow,0.172043010752688,4.62278461440887,1
1,1,Wooster,2023-01-20,19,Colors,LightRed,1,0,1,1,1,UpperRight,Hourglass,Spike,Diamond,Bar,Hourglass,LowerRight,Spike,0.833333333333333,0.299015881956119,1
