Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
8,8,Wooster,2023-01-20,1,Chromatic,Puzzle,1,1,1,1,1,LowerLeft,DarkYellow,DarkRed,DarkPurple,DarkTurquiose,DarkPurple,LowerLeft,DarkPurple,0,9.11047294842406,1
8,8,Wooster,2023-01-20,2,Colors,DarkBlue,1,1,1,1,1,UpperRight,Nail,Hourglass,UpArrow,Dodecagon,Nail,UpperRight,Nail,0.0879120879120879,1.48976631361229,1
8,8,Wooster,2023-01-20,3,Chromatic,Rabbit,1,1,1,1,1,LowerLeft,LightBlue,DarkGreen,LightPurple,DarkGray,LightPurple,LowerLeft,LightPurple,0,3.55159716086594,1
8,8,Wooster,2023-01-20,4,Colors,LightRed,1,0,1,1,1,LowerLeft,Hat,Venn,Hourglass,Rabbit,Hourglass,UpperRight,Hat,0.413793103448276,1.12912397882051,1
8,8,Wooster,2023-01-20,5,Chromatic,Diamond,1,1,1,1,1,UpperRight,LightYellow,DarkTurquiose,DarkYellow,DarkGray,LightYellow,UpperRight,LightYellow,0.637362637362637,0.867444836245093,1
8,8,Wooster,2023-01-20,6,Colors,DarkYellow,1,1,1,1,1,LowerRight,Lock,Spike,UpArrow,Venn,Spike,LowerRight,Spike,0.074468085106383,3.57140155672956,1
8,8,Wooster,2023-01-20,7,Chromatic,Spade,1,1,1,1,1,LowerRight,LightGreen,LightTurquiose,DarkGray,LightBlue,LightTurquiose,LowerRight,LightTurquiose,0.51685393258427,0.936367596908334,1
8,8,Wooster,2023-01-20,8,Colors,DarkGray,1,0,1,1,1,LowerLeft,Sawblade,Spike,Hat,Hourglass,Hat,LowerRight,Spike,0.0568181818181818,1.59564370160344,1
8,8,Wooster,2023-01-20,9,Chromatic,Hourglass,1,0,1,1,1,LowerRight,DarkPurple,LightRed,DarkBlue,LightTurquiose,LightRed,UpperRight,DarkPurple,0,3.27160961783125,1
8,8,Wooster,2023-01-20,10,Colors,DarkTurquiose,1,1,1,1,1,LowerLeft,Spade,Puzzle,Dodecagon,Diamond,Dodecagon,LowerLeft,Dodecagon,0,1.83800372856696,1
8,8,Wooster,2023-01-20,11,Chromatic,Hat,1,0,1,1,1,UpperRight,DarkGray,LightTurquiose,LightRed,LightYellow,DarkGray,LowerRight,LightTurquiose,0,1.77499075998585,1
8,8,Wooster,2023-01-20,12,Colors,DarkGreen,1,0,1,1,1,LowerRight,UpArrow,Bar,Puzzle,Diamond,Bar,LowerLeft,Puzzle,0.010989010989011,4.59111090316879,1
8,8,Wooster,2023-01-20,13,Chromatic,Sawblade,1,1,1,1,1,UpperRight,LightBlue,DarkPurple,DarkGray,LightRed,LightBlue,UpperRight,LightBlue,0,1.74875998027176,1
8,8,Wooster,2023-01-20,14,Colors,LightYellow,1,1,1,1,1,UpperRight,Diamond,Puzzle,Dodecagon,Rabbit,Diamond,UpperRight,Diamond,0,1.69278259879728,1
8,8,Wooster,2023-01-20,15,Chromatic,Nail,1,0,1,1,1,UpperRight,DarkBlue,DarkPurple,LightBlue,LightYellow,DarkBlue,LowerRight,DarkPurple,0,4.65005384103757,1
8,8,Wooster,2023-01-20,16,Colors,DarkPurple,1,1,1,1,1,UpperRight,Puzzle,Hat,Bar,Hourglass,Puzzle,UpperRight,Puzzle,0.0111111111111111,1.63188245787605,1
8,8,Wooster,2023-01-20,17,Chromatic,Bar,1,0,1,1,1,UpperLeft,LightGreen,LightYellow,LightGray,DarkGreen,DarkGreen,LowerRight,LightYellow,0,1.84738241343052,1
8,8,Wooster,2023-01-20,18,Colors,LightGray,1,1,1,1,1,LowerRight,Dodecagon,Venn,UpArrow,Hourglass,Venn,LowerRight,Venn,0,3.14642416819857,1
8,8,Wooster,2023-01-20,19,Chromatic,UpArrow,1,0,1,1,1,LowerRight,LightRed,DarkRed,DarkBlue,DarkPurple,DarkRed,LowerLeft,DarkBlue,0,1.76429339361372,1
8,8,Wooster,2023-01-20,20,Colors,LightGreen,1,1,1,1,1,LowerLeft,Hourglass,Rabbit,Lock,Nail,Lock,LowerLeft,Lock,0,1.83372270798335,1
8,8,Wooster,2023-01-20,21,Chromatic,Spike,1,0,1,1,1,LowerRight,LightYellow,DarkYellow,DarkGreen,DarkTurquiose,DarkYellow,UpperRight,LightYellow,0.010752688172043,3.67137253503597,1
8,8,Wooster,2023-01-20,22,Colors,DarkRed,1,1,1,1,1,UpperRight,UpArrow,Venn,Bar,Dodecagon,UpArrow,UpperRight,UpArrow,0,1.62310222583215,1
8,8,Wooster,2023-01-20,23,Chromatic,Lock,1,1,1,1,1,UpperLeft,LightYellow,DarkGreen,DarkRed,LightGreen,LightGreen,UpperLeft,LightGreen,0.0111111111111111,1.72989654168869,1
8,8,Wooster,2023-01-20,24,Colors,LightPurple,1,0,1,1,1,LowerRight,Spike,Rabbit,Sawblade,Spade,Rabbit,UpperRight,Spike,0.0659340659340659,2.75600099362501,1
8,8,Wooster,2023-01-20,25,Chromatic,Venn,1,1,1,1,1,UpperRight,LightGray,DarkTurquiose,DarkGray,LightRed,LightGray,UpperRight,LightGray,0.0217391304347826,1.86874112447885,1
8,8,Wooster,2023-01-20,26,Colors,LightBlue,1,1,1,1,1,UpperLeft,Bar,UpArrow,Hat,Sawblade,Sawblade,UpperLeft,Sawblade,0,1.92760490471597,1
8,8,Wooster,2023-01-20,27,Chromatic,Dodecagon,1,0,1,1,1,LowerLeft,LightTurquiose,LightBlue,DarkTurquiose,LightPurple,DarkTurquiose,UpperRight,LightTurquiose,0,2.01353619049404,1
8,8,Wooster,2023-01-20,28,Colors,LightTurquiose,1,0,1,1,1,UpperLeft,Sawblade,Bar,Hourglass,Spade,Spade,LowerLeft,Hourglass,0.133333333333333,1.82395574747468,1
