Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
2,6,Wooster,2023-01-30,1,Colors,DarkBlue,1,0,3,0,1,UpperRight,Nail,Rabbit,Sawblade,Spade,Nail,None,None,1,0,1
2,6,Wooster,2023-01-30,2,Colors,LightTurquiose,1,0,3,0,1,LowerLeft,Sawblade,Rabbit,Spade,Nail,Spade,None,None,1,0,1
2,6,Wooster,2023-01-30,3,Colors,LightBlue,1,0,3,0,1,LowerRight,Spade,Sawblade,Nail,Rabbit,Sawblade,None,None,1,0,1
2,6,Wooster,2023-01-30,4,Chromatic,Sawblade,1,0,3,0,1,UpperLeft,LightPurple,LightTurquiose,DarkBlue,LightBlue,LightBlue,None,None,1,0,1
2,6,Wooster,2023-01-30,5,Colors,LightTurquiose,1,0,3,0,1,LowerLeft,Sawblade,Nail,Spade,Rabbit,Spade,None,None,1,0,1
2,6,Wooster,2023-01-30,6,Chromatic,Sawblade,1,0,3,0,1,UpperRight,LightBlue,LightTurquiose,LightPurple,DarkBlue,LightBlue,None,None,1,0,1
2,6,Wooster,2023-01-30,7,Chromatic,Sawblade,1,0,3,0,1,LowerRight,DarkBlue,LightBlue,LightTurquiose,LightPurple,LightBlue,None,None,1,0,1
2,6,Wooster,2023-01-30,8,Colors,LightBlue,1,0,3,0,1,LowerRight,Spade,Sawblade,Rabbit,Nail,Sawblade,None,None,1,0,1
2,6,Wooster,2023-01-30,9,Chromatic,Rabbit,1,0,3,0,1,LowerRight,LightBlue,LightPurple,DarkBlue,LightTurquiose,LightPurple,None,None,1,0,1
2,6,Wooster,2023-01-30,10,Chromatic,Rabbit,1,0,3,0,1,UpperLeft,LightTurquiose,LightBlue,DarkBlue,LightPurple,LightPurple,None,None,1,0,1
2,6,Wooster,2023-01-30,11,Colors,LightTurquiose,1,0,3,0,1,UpperLeft,Nail,Sawblade,Rabbit,Spade,Spade,None,None,1,0,1
2,6,Wooster,2023-01-30,12,Chromatic,Rabbit,1,0,3,0,1,LowerRight,LightTurquiose,LightPurple,DarkBlue,LightBlue,LightPurple,None,None,1,0,1
2,6,Wooster,2023-01-30,13,Colors,DarkBlue,1,0,3,0,1,UpperRight,Nail,Rabbit,Sawblade,Spade,Nail,None,None,1,0,1
2,6,Wooster,2023-01-30,14,Chromatic,Nail,1,0,3,0,1,LowerLeft,LightTurquiose,LightBlue,DarkBlue,LightPurple,DarkBlue,None,None,1,0,1
2,6,Wooster,2023-01-30,15,Colors,LightBlue,1,0,3,0,1,LowerLeft,Rabbit,Nail,Sawblade,Spade,Sawblade,None,None,1,0,1
2,6,Wooster,2023-01-30,16,Chromatic,Nail,1,0,3,0,1,UpperRight,DarkBlue,LightBlue,LightTurquiose,LightPurple,DarkBlue,None,None,1,0,1
2,6,Wooster,2023-01-30,17,Colors,LightTurquiose,1,0,3,0,1,UpperLeft,Sawblade,Nail,Rabbit,Spade,Spade,None,None,1,0,1
