1,2,3,4
0,0.788045127298978,0.145580529602899,0.21257127717984
0,0.247349522073807,0.145580529602899,0.21257127717984
0,0.247349522073807,0.145580529602899,0.21257127717984
0,0.247349522073807,0.145580529602899,0.21257127717984
0,0.247349522073807,0.145580529602899,0.21257127717984
0,0.247349522073807,0.145580529602899,0.21257127717984
1.9997023646203,1.15790894943216,0.145580529602899,0.21257127717984
0.19997023646203,0.21257127717984,0.145580529602899,0.21257127717984
0.19997023646203,0.21257127717984,0.145580529602899,0.21257127717984
0.19997023646203,0.21257127717984,0.145580529602899,0.21257127717984
0.19997023646203,0.21257127717984,0.145580529602899,0.21257127717984
0,0.21257127717984,0.145580529602899,0.21257127717984
0,0.21257127717984,0.145580529602899,0.21257127717984
1.33225723907957,0.748978533043021,0.145580529602899,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0.39994047292406,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0.0999851182310149,0.342293908401965,0.0721002941130507,0.21257127717984
0.282800620475557,0.342293908401965,0.0721002941130507,0.21257127717984
0.19997023646203,0.342293908401965,0.0721002941130507,0.21257127717984
0.19997023646203,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.342293908401965,0.0721002941130507,0.21257127717984
0,0.762251288742093,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
0,0.21257127717984,0.0721002941130507,0.21257127717984
