Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
31,33,Wooster,2024-06-14,1,Chromatic,UpArrow,1,1,3,0,1,3,UpperLeft,DarkBlue,DarkGray,LightTurquiose,DarkRed,DarkRed,UpperLeft,DarkRed,0.0333333333333333,42.9275378651097,1
31,33,Wooster,2024-06-14,2,Chromatic,Rabbit,1,1,3,0,1,3,UpperLeft,LightYellow,DarkGray,DarkBlue,LightPurple,LightPurple,UpperLeft,LightPurple,0.903703703703704,0.433653096476891,1
31,33,Wooster,2024-06-14,3,Colors,LightPurple,1,1,3,0,1,3,UpperLeft,Hat,Spade,UpArrow,Rabbit,Rabbit,UpperLeft,Rabbit,0.601476014760148,0.54286594753212,1
31,33,Wooster,2024-06-14,4,Chromatic,Hat,1,1,3,0,1,3,LowerRight,DarkRed,DarkGray,LightPurple,LightYellow,DarkGray,LowerRight,DarkGray,0.959409594095941,0.381814922681957,1
31,33,Wooster,2024-06-14,5,Chromatic,Bar,1,1,3,0,1,3,LowerLeft,DarkRed,LightYellow,DarkGreen,LightPurple,DarkGreen,LowerLeft,DarkGreen,0.590405904059041,0.715399127382371,1
31,33,Wooster,2024-06-14,6,Colors,LightTurquiose,1,1,3,0,1,3,LowerLeft,Hat,UpArrow,Spade,Nail,Spade,LowerLeft,Spade,0.74169741697417,0.446755635624074,1
31,33,Wooster,2024-06-14,7,Colors,DarkGreen,1,1,3,0,1,3,LowerRight,Hat,Bar,Nail,UpArrow,Bar,LowerRight,Bar,0.605166051660517,0.666032618430276,1
31,33,Wooster,2024-06-14,8,Chromatic,UpArrow,1,1,3,0,1,3,UpperRight,DarkRed,LightTurquiose,LightYellow,DarkGreen,DarkRed,UpperRight,DarkRed,0.925925925925926,0.354420576976674,1
31,33,Wooster,2024-06-14,9,Colors,DarkGreen,1,1,3,0,1,3,LowerRight,Diamond,Bar,Nail,Hat,Bar,LowerRight,Bar,0.940740740740741,0.354420576976674,1
31,33,Wooster,2024-06-14,10,Chromatic,Rabbit,1,1,3,0,1,3,LowerLeft,DarkRed,LightTurquiose,LightPurple,LightYellow,LightPurple,LowerLeft,LightPurple,0.7,0.54286594753212,1
31,33,Wooster,2024-06-14,11,Chromatic,Spade,1,1,3,0,1,3,LowerRight,DarkBlue,LightTurquiose,DarkGray,DarkRed,LightTurquiose,LowerRight,LightTurquiose,0.933333333333333,0.464281989375852,1
31,33,Wooster,2024-06-14,12,Chromatic,UpArrow,1,1,3,0,1,3,UpperRight,DarkRed,LightTurquiose,LightYellow,DarkBlue,DarkRed,UpperRight,DarkRed,0.622222222222222,0.621455353230748,1
31,33,Wooster,2024-06-14,13,Chromatic,Spade,1,0,3,0,1,3,UpperLeft,DarkGreen,DarkRed,DarkGray,LightTurquiose,LightTurquiose,None,None,0.959409594095941,0.411204926533558,1
31,33,Wooster,2024-06-14,14,Chromatic,Nail,1,0,3,0,1,3,LowerRight,DarkRed,DarkBlue,DarkGray,LightYellow,DarkBlue,UpperRight,DarkRed,0.67037037037037,0.591765093954511,1
31,33,Wooster,2024-06-14,15,Colors,DarkGray,1,1,3,0,1,3,LowerRight,Rabbit,Hat,UpArrow,Bar,Hat,LowerRight,Hat,0.977777777777778,0.411204926533558,1
