   0.0 	      0 
  36.0 	      3 
  39.0 	      3 
  42.0 	      3 
  45.0 	      3 
  48.0 	      3 
  51.0 	      3 
  54.0 	      3 
  57.0 	      3 
  60.0 	      3 
  63.0 	      3 
  66.0 	      3 
  69.0 	      3 
  72.0 	      9 
  75.0 	      9 
  78.0 	      9 
  81.0 	      9 
  84.0 	      9 
  87.0 	      9 
  90.0 	      9 
  93.0 	      9 
  96.0 	      9 
  99.0 	      9 
 102.0 	      9 
 105.0 	      9 
 108.0 	      5 
 111.0 	      5 
 114.0 	      5 
 117.0 	      5 
 120.0 	      5 
 123.0 	      5 
 126.0 	      5 
 129.0 	      5 
 132.0 	      5 
 135.0 	      5 
 138.0 	      5 
 141.0 	      5 
 144.0 	      6 
 147.0 	      6 
 150.0 	      6 
 153.0 	      6 
 156.0 	      6 
 159.0 	      6 
 162.0 	      6 
 165.0 	      6 
 168.0 	      6 
 171.0 	      6 
 174.0 	      6 
 177.0 	      6 
 180.0 	      2 
 183.0 	      2 
 186.0 	      2 
 189.0 	      2 
 192.0 	      2 
 195.0 	      2 
 198.0 	      2 
 201.0 	      2 
 204.0 	      2 
 207.0 	      2 
 210.0 	      2 
 213.0 	      2 
 216.0 	      0 
 252.0 	      7 
 255.0 	      7 
 258.0 	      7 
 261.0 	      7 
 264.0 	      7 
 267.0 	      7 
 270.0 	      7 
 273.0 	      7 
 276.0 	      7 
 279.0 	      7 
 282.0 	      7 
 285.0 	      7 
 288.0 	      1 
 291.0 	      1 
 294.0 	      1 
 297.0 	      1 
 300.0 	      1 
 303.0 	      1 
 306.0 	      1 
 309.0 	      1 
 312.0 	      1 
 315.0 	      1 
 318.0 	      1 
 321.0 	      1 
 324.0 	     10 
 327.0 	     10 
 330.0 	     10 
 333.0 	     10 
 336.0 	     10 
 339.0 	     10 
 342.0 	     10 
 345.0 	     10 
 348.0 	     10 
 351.0 	     10 
 354.0 	     10 
 357.0 	     10 
 360.0 	      4 
 363.0 	      4 
 366.0 	      4 
 369.0 	      4 
 372.0 	      4 
 375.0 	      4 
 378.0 	      4 
 381.0 	      4 
 384.0 	      4 
 387.0 	      4 
 390.0 	      4 
 393.0 	      4 
 396.0 	      8 
 399.0 	      8 
 402.0 	      8 
 405.0 	      8 
 408.0 	      8 
 411.0 	      8 
 414.0 	      8 
 417.0 	      8 
 420.0 	      8 
 423.0 	      8 
 426.0 	      8 
 429.0 	      8 
 432.0 	      0 
 468.0 	      8 
 471.0 	      8 
 474.0 	      8 
 477.0 	      8 
 480.0 	      8 
 483.0 	      8 
 486.0 	      8 
 489.0 	      8 
 492.0 	      8 
 495.0 	      8 
 498.0 	      8 
 501.0 	      8 
 504.0 	      4 
 507.0 	      4 
 510.0 	      4 
 513.0 	      4 
 516.0 	      4 
 519.0 	      4 
 522.0 	      4 
 525.0 	      4 
 528.0 	      4 
 531.0 	      4 
 534.0 	      4 
 537.0 	      4 
 540.0 	     10 
 543.0 	     10 
 546.0 	     10 
 549.0 	     10 
 552.0 	     10 
 555.0 	     10 
 558.0 	     10 
 561.0 	     10 
 564.0 	     10 
 567.0 	     10 
 570.0 	     10 
 573.0 	     10 
 576.0 	      1 
 579.0 	      1 
 582.0 	      1 
 585.0 	      1 
 588.0 	      1 
 591.0 	      1 
 594.0 	      1 
 597.0 	      1 
 600.0 	      1 
 603.0 	      1 
 606.0 	      1 
 609.0 	      1 
 612.0 	      7 
 615.0 	      7 
 618.0 	      7 
 621.0 	      7 
 624.0 	      7 
 627.0 	      7 
 630.0 	      7 
 633.0 	      7 
 636.0 	      7 
 639.0 	      7 
 642.0 	      7 
 645.0 	      7 
 648.0 	      0 
 684.0 	      2 
 687.0 	      2 
 690.0 	      2 
 693.0 	      2 
 696.0 	      2 
 699.0 	      2 
 702.0 	      2 
 705.0 	      2 
 708.0 	      2 
 711.0 	      2 
 714.0 	      2 
 717.0 	      2 
 720.0 	      6 
 723.0 	      6 
 726.0 	      6 
 729.0 	      6 
 732.0 	      6 
 735.0 	      6 
 738.0 	      6 
 741.0 	      6 
 744.0 	      6 
 747.0 	      6 
 750.0 	      6 
 753.0 	      6 
 756.0 	      5 
 759.0 	      5 
 762.0 	      5 
 765.0 	      5 
 768.0 	      5 
 771.0 	      5 
 774.0 	      5 
 777.0 	      5 
 780.0 	      5 
 783.0 	      5 
 786.0 	      5 
 789.0 	      5 
 792.0 	      9 
 795.0 	      9 
 798.0 	      9 
 801.0 	      9 
 804.0 	      9 
 807.0 	      9 
 810.0 	      9 
 813.0 	      9 
 816.0 	      9 
 819.0 	      9 
 822.0 	      9 
 825.0 	      9 
 828.0 	      3 
 831.0 	      3 
 834.0 	      3 
 837.0 	      3 
 840.0 	      3 
 843.0 	      3 
 846.0 	      3 
 849.0 	      3 
 852.0 	      3 
 855.0 	      3 
 858.0 	      3 
 861.0 	      3 
 864.0 	      0 
