   0.0 	      0 
  18.0 	      8 
  21.0 	      8 
  24.0 	      8 
  27.0 	      8 
  30.0 	      8 
  33.0 	      8 
  36.0 	      4 
  39.0 	      4 
  42.0 	      4 
  45.0 	      4 
  48.0 	      4 
  51.0 	      4 
  54.0 	     10 
  57.0 	     10 
  60.0 	     10 
  63.0 	     10 
  66.0 	     10 
  69.0 	     10 
  72.0 	      1 
  75.0 	      1 
  78.0 	      1 
  81.0 	      1 
  84.0 	      1 
  87.0 	      1 
  90.0 	      7 
  93.0 	      7 
  96.0 	      7 
  99.0 	      7 
 102.0 	      7 
 105.0 	      7 
 108.0 	      0 
 126.0 	      2 
 129.0 	      2 
 132.0 	      2 
 135.0 	      2 
 138.0 	      2 
 141.0 	      2 
 144.0 	      6 
 147.0 	      6 
 150.0 	      6 
 153.0 	      6 
 156.0 	      6 
 159.0 	      6 
 162.0 	      5 
 165.0 	      5 
 168.0 	      5 
 171.0 	      5 
 174.0 	      5 
 177.0 	      5 
 180.0 	      9 
 183.0 	      9 
 186.0 	      9 
 189.0 	      9 
 192.0 	      9 
 195.0 	      9 
 198.0 	      3 
 201.0 	      3 
 204.0 	      3 
 207.0 	      3 
 210.0 	      3 
 213.0 	      3 
 216.0 	      0 
 234.0 	      3 
 237.0 	      3 
 240.0 	      3 
 243.0 	      3 
 246.0 	      3 
 249.0 	      3 
 252.0 	      9 
 255.0 	      9 
 258.0 	      9 
 261.0 	      9 
 264.0 	      9 
 267.0 	      9 
 270.0 	      5 
 273.0 	      5 
 276.0 	      5 
 279.0 	      5 
 282.0 	      5 
 285.0 	      5 
 288.0 	      6 
 291.0 	      6 
 294.0 	      6 
 297.0 	      6 
 300.0 	      6 
 303.0 	      6 
 306.0 	      2 
 309.0 	      2 
 312.0 	      2 
 315.0 	      2 
 318.0 	      2 
 321.0 	      2 
 324.0 	      0 
 342.0 	      7 
 345.0 	      7 
 348.0 	      7 
 351.0 	      7 
 354.0 	      7 
 357.0 	      7 
 360.0 	      1 
 363.0 	      1 
 366.0 	      1 
 369.0 	      1 
 372.0 	      1 
 375.0 	      1 
 378.0 	     10 
 381.0 	     10 
 384.0 	     10 
 387.0 	     10 
 390.0 	     10 
 393.0 	     10 
 396.0 	      4 
 399.0 	      4 
 402.0 	      4 
 405.0 	      4 
 408.0 	      4 
 411.0 	      4 
 414.0 	      8 
 417.0 	      8 
 420.0 	      8 
 423.0 	      8 
 426.0 	      8 
 429.0 	      8 
 432.0 	      0 
