Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
21,26,Jeeves,2024-02-05,1,Colors,DarkBlue,1,1,3,0,1,3,UpperLeft,Bar,Rabbit,Hat,Nail,Nail,UpperLeft,Nail,0.00743494423791822,11.1418001485511,1
21,26,Jeeves,2024-02-05,2,Colors,LightPurple,1,1,3,0,1,3,LowerRight,Diamond,Rabbit,Nail,Spade,Rabbit,LowerRight,Rabbit,0.111524163568773,2.89641016102148,1
21,26,Jeeves,2024-02-05,3,Colors,DarkGreen,1,1,3,0,1,3,UpperRight,Bar,Rabbit,Diamond,UpArrow,Bar,UpperRight,Bar,0.203703703703704,2.22741649588904,1
21,26,Jeeves,2024-02-05,4,Colors,LightTurquiose,1,0,3,0,1,3,UpperLeft,UpArrow,Hat,Diamond,Spade,Spade,LowerLeft,Diamond,0,9.11948029585406,1
21,26,Jeeves,2024-02-05,5,Chromatic,UpArrow,1,0,3,0,1,3,UpperRight,DarkRed,DarkGreen,DarkGray,LightTurquiose,DarkRed,None,None,0.544444444444444,0.902586303780586,1
21,26,Jeeves,2024-02-05,6,Colors,LightYellow,1,1,3,0,1,3,LowerRight,Spade,Diamond,Nail,UpArrow,Diamond,LowerRight,Diamond,0.588888888888889,0.794721669243104,1
21,26,Jeeves,2024-02-05,7,Colors,DarkBlue,1,1,3,0,1,3,UpperRight,Nail,Hat,Spade,UpArrow,Nail,UpperRight,Nail,0.655555555555556,0.537398686389665,1
21,26,Jeeves,2024-02-05,8,Chromatic,Diamond,1,1,3,0,1,3,LowerLeft,LightPurple,DarkRed,LightYellow,LightTurquiose,LightYellow,LowerLeft,LightYellow,0.748148148148148,0.722690182212576,1
21,26,Jeeves,2024-02-05,9,Colors,LightYellow,1,1,3,0,1,3,UpperLeft,UpArrow,Nail,Bar,Diamond,Diamond,UpperLeft,Diamond,0.17037037037037,1.36586038584877,1
21,26,Jeeves,2024-02-05,10,Colors,LightYellow,1,1,3,0,1,3,UpperLeft,Rabbit,UpArrow,Hat,Diamond,Diamond,UpperLeft,Diamond,0.185185185185185,1.77859093674829,1
21,26,Jeeves,2024-02-05,11,Colors,DarkGray,1,0,3,0,1,3,LowerLeft,Nail,Spade,Hat,Diamond,Hat,UpperRight,Nail,0.407407407407407,1.30620991972397,1
21,26,Jeeves,2024-02-05,12,Colors,DarkRed,1,0,3,0,1,3,LowerLeft,Hat,Diamond,UpArrow,Bar,UpArrow,None,None,0.185185185185185,4.95236140624404,1
21,26,Jeeves,2024-02-05,13,Colors,LightYellow,1,0,3,0,1,3,LowerLeft,Bar,Rabbit,Diamond,UpArrow,Diamond,None,None,0.388888888888889,5.47980251054439,1
21,26,Jeeves,2024-02-05,14,Chromatic,Diamond,1,1,3,0,1,3,UpperLeft,LightPurple,DarkRed,DarkBlue,LightYellow,LightYellow,UpperLeft,LightYellow,0.611111111111111,0.677760900232021,1
21,26,Jeeves,2024-02-05,15,Chromatic,Rabbit,1,0,3,0,1,3,UpperRight,LightPurple,DarkGreen,DarkGray,DarkRed,LightPurple,None,None,0.914814814814815,0.409079922980222,1
