0.20978,0.16833,0.12287
0.21392,0.16159,0.12287
0.21807,0.15484,0.12287
0.20856,0.1703,0.14669
0.21149,0.16553,0.1705
0.21443,0.16077,0.19431
0.20563,0.17507,0.15655
0.20563,0.17507,0.19022
0.20563,0.17507,0.2239
0.2027,0.17984,0.14669
0.19976,0.1846,0.1705
0.19683,0.18937,0.19431
0.20148,0.18181,0.12287
0.19733,0.18855,0.12287
0.19319,0.19529,0.12287
0.2027,0.17984,0.099062
0.19976,0.1846,0.07525
0.19683,0.18937,0.051438
0.20563,0.17507,0.089199
0.20563,0.17507,0.055524
0.20563,0.17507,0.021849
0.20856,0.1703,0.099062
0.21149,0.16553,0.07525
0.21443,0.16077,0.051438
