   0.0 	      0 
  30.0 	      8 
  33.0 	      8 
  36.0 	      8 
  39.0 	      8 
  42.0 	      8 
  45.0 	      8 
  48.0 	      8 
  51.0 	      8 
  54.0 	      8 
  57.0 	      8 
  60.0 	      1 
  63.0 	      1 
  66.0 	      1 
  69.0 	      1 
  72.0 	      1 
  75.0 	      1 
  78.0 	      1 
  81.0 	      1 
  84.0 	      1 
  87.0 	      1 
  90.0 	      7 
  93.0 	      7 
  96.0 	      7 
  99.0 	      7 
 102.0 	      7 
 105.0 	      7 
 108.0 	      7 
 111.0 	      7 
 114.0 	      7 
 117.0 	      7 
 120.0 	      2 
 123.0 	      2 
 126.0 	      2 
 129.0 	      2 
 132.0 	      2 
 135.0 	      2 
 138.0 	      2 
 141.0 	      2 
 144.0 	      2 
 147.0 	      2 
 150.0 	      6 
 153.0 	      6 
 156.0 	      6 
 159.0 	      6 
 162.0 	      6 
 165.0 	      6 
 168.0 	      6 
 171.0 	      6 
 174.0 	      6 
 177.0 	      6 
 180.0 	      3 
 183.0 	      3 
 186.0 	      3 
 189.0 	      3 
 192.0 	      3 
 195.0 	      3 
 198.0 	      3 
 201.0 	      3 
 204.0 	      3 
 207.0 	      3 
 210.0 	      5 
 213.0 	      5 
 216.0 	      5 
 219.0 	      5 
 222.0 	      5 
 225.0 	      5 
 228.0 	      5 
 231.0 	      5 
 234.0 	      5 
 237.0 	      5 
 240.0 	      4 
 243.0 	      4 
 246.0 	      4 
 249.0 	      4 
 252.0 	      4 
 255.0 	      4 
 258.0 	      4 
 261.0 	      4 
 264.0 	      4 
 267.0 	      4 
 270.0 	      0 
