13,14,15,16,17,18,19,20,21,22,2,23,24,25,26,27,28,29,30,31,32,3,4,5,6,7,8,9,10
26.31103933,0.464672836,1.026699335,15.800383,15.800383,0.637455091,0.436380738,2.265857385,0.872761477,0.464672836,0.988753478,0.872761477,13.85555342,0.637455091,15.66687813,0.654571108,0.694581562,0.513349668,0.637455091,27.00711822,0.494376739,0.637455091,0.494376739,0.318727545,0.318727545,0.494376739,0.646013099,0.494376739,6.171062129
1.640925769,0.513349668,1.845736421,5.630742405,1.831184441,0.513349668,0.479524787,1.24094054,0.694581562,0.494376739,0.646013099,0.694581562,0.9136884,0.513349668,0.513349668,0.646013099,0.694581562,0.494376739,0.654571108,25.9741351,0.494376739,0.697009253,0.513349668,0.494376739,0.318727545,0.513349668,0.494376739,0.730362195,0.903157133
0.464672836,0.637455091,2.053398671,1.540049003,0.513349668,0.318727545,1.126828575,1.24094054,0.654571108,0.436380738,0.503863203,0.503863203,0.903157133,0.513349668,0.494376739,0.503863203,0.730362195,0.513349668,0.812539837,0.956182636,0.436380738,0.637455091,0.494376739,0.494376739,0.232336418,0.436380738,0.694581562,1.181995056,0.637455091
0.436380738,1.460724391,3.981157974,0.513349668,0.464672836,0.494376739,0.464672836,0.494376739,0.637455091,0.436380738,0.318727545,0.464672836,0.802735435,0.513349668,0.436380738,0.494376739,1.213365028,0.646013099,0.494376739,0.872761477,0.479524787,0.694581562,0.494376739,0.575402379,0.318727545,0.494376739,0.494376739,1.071058405,0.318727545
4.462658347,0.955398979,3.512260758,0.730362195,10.62829508,0.513349668,0.513349668,0.928886228,0.494376739,0.377554142,0.513349668,0.494376739,0.694581562,0.637455091,0.436380738,0.494376739,0.654571108,1.333404894,1.453003053,0.694581562,0.318727545,0.872761477,0.450526787,0.377554142,0.318727545,0.479524787,1.633640347,0.674576335,0.436380738
0.812539837,0.694581562,2.796561715,0.450526787,1.071058405,0.479524787,0.730362195,0.822344239,1.181995056,0.513349668,0.941980497,0.494376739,0.822344239,0.494376739,0.494376739,0.513349668,0.956182636,0.637455091,0.694581562,0.694581562,0.872761477,0.654571108,0.494376739,0.464672836,0.436380738,0.802735435,0.822344239,0.802735435,0.494376739
2.589206697,2.233861674,2.623428482,3.210941741,3.183213564,3.269651301,5.765479305,3.032086127,5.026521622,4.784217362,2.866258402,4.675951594,3.694244921,2.899220903,4.177962872,3.199108598,2.866258402,3.183213564,4.282581181,3.094908063,2.813199878,2.017942233,3.280768314,3.239730419,2.796188735,3.22768826,5.683631567,2.7225887,2.712608045
0.494376739,1.325965599,0.637455091,0.637455091,0.513349668,0.318727545,2.262336778,0.318727545,0.695795408,2.700614399,NaN,0.637455091,0.972468057,0.494376739,0.436380738,0.318727545,0.494376739,0.318727545,0.494376739,0.464672836,0.436380738,1.090951846,0.837748456,0.318727545,0.513349668,0.513349668,0.694581562,0.802735435,1.159360685
0.929669885,0.697009253,0.941980497,0.694581562,0.637455091,0.464672836,0.802735435,0.318727545,2.104301933,1.453003053,NaN,0.766548815,0.654571108,0.513349668,0.436380738,0.654571108,0.694581562,0.513349668,0.654571108,0.494376739,0.318727545,1.116174155,0.575402379,0.318727545,0.730362195,0.318727545,0.318727545,3.31791873,1.181995056
0.697009253,0.637455091,0.956182636,0.637455091,0.694581562,0.479524787,1.126828575,0.318727545,0.766548815,1.181995056,NaN,1.181995056,0.654571108,0.450526787,0.436380738,0.513349668,0.674576335,0.694581562,0.494376739,0.494376739,0.436380738,0.637455091,1.845736421,0.494376739,0.802735435,0.654571108,0.318727545,0.872761477,0.513349668
0.697009253,0.637455091,0.956182636,1.402504582,0.694581562,0.494376739,0.802735435,0.318727545,0.776353217,0.928886228,NaN,1.116174155,0.513349668,0.464672836,0.450526787,0.694581562,0.802735435,0.494376739,0.654571108,0.436380738,0.479524787,0.464672836,0.903157133,0.464672836,1.394018507,0.450526787,0.436380738,0.776353217,0.494376739
0.436380738,0.802735435,0.513349668,1.274910182,0.837748456,0.232336418,0.713685724,0.513349668,0.436380738,0.513349668,NaN,0.494376739,0.494376739,0.494376739,0.464672836,0.494376739,0.694581562,0.646013099,0.654571108,0.436380738,0.318727545,0.436380738,1.090951846,0.318727545,0.822344239,0.494376739,0.318727545,0.802735435,0.494376739
0.494376739,0.494376739,0.802735435,1.136726313,0.494376739,0.494376739,0.513349668,0.494376739,0.318727545,0.637455091,NaN,0.694581562,0.513349668,0.513349668,0.9136884,0.903157133,1.10318466,0.955398979,0.956182636,0.436380738,0.318727545,0.436380738,0.887959305,0.318727545,1.03577308,0.494376739,0.695795408,0.956182636,0.713685724
3.094908063,2.868547909,2.871490706,3.280867126,3.61325002,4.122252725,4.049449797,3.06217459,3.354255011,3.042070202,NaN,3.514959671,3.763816796,3.210941741,4.16748937,7.218853116,3.823813421,3.007991766,2.906006105,3.058965649,3.052190515,3.268101064,3.615190816,3.357717512,2.469458206,3.457564463,4.993649906,3.919852983,3.08604241
0.464672836,0.822344239,0.954615322,0.822344239,0.464672836,0.694581562,0.822344239,0.654571108,0.513349668,0.436380738,NaN,0.450526787,1.071058405,0.654571108,0.436380738,0.694581562,0.646013099,0.575402379,0.712471879,0.494376739,0.318727545,0.503863203,0.694581562,0.494376739,0.450526787,0.494376739,0.654571108,0.802735435,0.503863203
0.479524787,0.956182636,0.666018326,0.988753478,0.697009253,0.450526787,0.637455091,0.637455091,0.513349668,0.318727545,NaN,0.464672836,0.513349668,0.513349668,0.583960388,0.494376739,0.494376739,0.494376739,0.494376739,0.318727545,0.318727545,0.494376739,1.115417474,0.494376739,0.494376739,0.646013099,1.161682089,0.802735435,0.494376739
0.513349668,0.730362195,1.126828575,1.116930837,0.513349668,0.637455091,0.802735435,1.136726313,0.318727545,0.494376739,NaN,0.654571108,0.513349668,0.748658498,0.494376739,0.694581562,0.694581562,0.654571108,0.694581562,0.318727545,0.318727545,0.513349668,0.956182636,0.318727545,0.436380738,0.694581562,0.694581562,1.970582868,0.479524787
