Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
9,9,Wooster,2023-02-02,1,Chromatic,Spade,1,1,3,0,1,LowerLeft,DarkGreen,DarkRed,LightTurquiose,DarkBlue,LightTurquiose,LowerLeft,LightTurquiose,0.977777777777778,0.567382741115051,1
9,9,Wooster,2023-02-02,2,Colors,DarkRed,1,0,3,0,1,UpperLeft,Spade,Nail,Bar,UpArrow,UpArrow,LowerRight,Nail,0.955555555555556,0.615503125853323,1
9,9,Wooster,2023-02-02,3,Chromatic,Nail,1,0,3,0,1,UpperLeft,DarkRed,LightTurquiose,DarkGreen,DarkBlue,DarkBlue,LowerRight,LightTurquiose,0.579925650557621,0.794770133826913,1
9,9,Wooster,2023-02-02,4,Colors,DarkBlue,1,0,3,0,1,UpperLeft,Spade,UpArrow,Bar,Nail,Nail,UpperRight,Spade,0.933085501858736,0.690284500673311,1
9,9,Wooster,2023-02-02,5,Colors,LightTurquiose,1,0,3,0,1,UpperLeft,Nail,Bar,UpArrow,Spade,Spade,LowerRight,Bar,0.677777777777778,0.816761379996697,1
9,9,Wooster,2023-02-02,6,Colors,LightTurquiose,1,1,3,0,1,LowerLeft,UpArrow,Nail,Spade,Bar,Spade,LowerLeft,Spade,0.878228782287823,0.593840217439091,1
9,9,Wooster,2023-02-02,7,Chromatic,Bar,1,0,3,0,1,UpperLeft,DarkBlue,DarkRed,LightTurquiose,DarkGreen,DarkGreen,LowerRight,DarkRed,0.732342007434944,0.647069200134339,1
9,9,Wooster,2023-02-02,8,Colors,DarkBlue,1,1,3,0,1,LowerLeft,UpArrow,Bar,Nail,Spade,Nail,LowerLeft,Nail,0.933333333333333,0.431942631984113,1
9,9,Wooster,2023-02-02,9,Colors,DarkBlue,1,1,3,0,1,LowerLeft,Bar,UpArrow,Nail,Spade,Nail,LowerLeft,Nail,0.951127819548872,0.431476810908918,1
9,9,Wooster,2023-02-02,10,Colors,DarkGreen,1,1,3,0,1,LowerLeft,UpArrow,Nail,Bar,Spade,Bar,LowerLeft,Bar,0.703703703703704,0.516934155840317,1
9,9,Wooster,2023-02-02,11,Colors,DarkRed,1,0,3,0,1,LowerLeft,Bar,Spade,UpArrow,Nail,UpArrow,UpperRight,Bar,0.97037037037037,0.380771142669732,1
9,9,Wooster,2023-02-02,12,Colors,DarkGreen,1,1,3,0,1,LowerLeft,Nail,UpArrow,Bar,Spade,Bar,LowerLeft,Bar,0.646840148698885,0.491428491547582,1
9,9,Wooster,2023-02-02,13,Colors,DarkBlue,1,0,3,0,1,LowerLeft,Bar,Spade,Nail,UpArrow,Nail,LowerRight,Spade,0.973880597014925,0.359231317178614,1
9,9,Wooster,2023-02-02,14,Chromatic,Nail,1,1,3,0,1,UpperLeft,LightTurquiose,DarkRed,DarkGreen,DarkBlue,DarkBlue,UpperLeft,DarkBlue,0.753731343283582,0.426951413163159,1
9,9,Wooster,2023-02-02,15,Chromatic,Spade,1,1,3,0,1,LowerLeft,DarkGreen,DarkRed,LightTurquiose,DarkBlue,LightTurquiose,LowerLeft,LightTurquiose,0.925650557620818,0.367600440794611,1
9,9,Wooster,2023-02-02,16,Chromatic,Nail,1,1,3,0,1,LowerRight,DarkGreen,DarkBlue,LightTurquiose,DarkRed,DarkBlue,LowerRight,DarkBlue,0.941176470588235,0.35057723851539,1
9,9,Wooster,2023-02-02,17,Chromatic,UpArrow,1,1,3,0,1,UpperRight,DarkRed,DarkGreen,DarkBlue,LightTurquiose,DarkRed,UpperRight,DarkRed,0.725925925925926,0.558146459298656,1
