176.07,194.17,189.76
202.87,194.17,180.83
200.33,194.17,168.83
197.12,194.17,157.7
193.35,194.17,147.72
189.14,194.17,139.16
184.62,194.17,132.19
179.91,194.17,126.98
175.14,194.17,123.63
170.43,194.17,122.19
165.9,194.17,122.69
161.65,194.17,125.11
157.81,194.17,129.4
154.47,194.17,135.46
151.72,194.17,143.16
149.64,194.17,152.32
148.32,194.17,162.74
147.79,194.17,174.14
148.11,194.17,186.24
149.28,194.17,198.7
151.29,194.17,211.15
154.12,194.17,223.21
157.7,194.17,234.47
161.93,194.17,244.53
166.68,194.17,253.01
171.8,194.17,259.59
177.12,194.17,263.99
182.44,194.17,266.03
187.58,194.17,265.61
192.34,194.17,262.73
196.57,194.17,257.51
200.1,194.17,250.16
202.83,194.17,240.96
204.67,194.17,230.28
205.58,194.17,218.5
205.57,194.17,206.06
204.64,194.17,193.37
