0,0
-0.028105,0
-0.027678,-0.0048804
-0.02641,-0.0096125
-0.02434,-0.014053
-0.02153,-0.018066
-0.018066,-0.02153
-0.014053,-0.02434
-0.0096125,-0.02641
-0.0048804,-0.027678
0,-0.028105
0.0048804,-0.027678
0.0096125,-0.02641
0.014053,-0.02434
0.018066,-0.02153
0.02153,-0.018066
0.02434,-0.014053
0.02641,-0.0096125
0.027678,-0.0048804
0.028105,0
0.027678,0.0048804
0.02641,0.0096125
0.02434,0.014053
0.02153,0.018066
0.018066,0.02153
0.014053,0.02434
0.0096125,0.02641
0.0048804,0.027678
5.5511e-17,0.028105
-0.0048804,0.027678
-0.0096125,0.02641
-0.014053,0.02434
-0.018066,0.02153
-0.02153,0.018066
-0.02434,0.014053
-0.02641,0.0096125
-0.027678,0.0048804
