0.19027,0.46752
0.21838,0.46752
0.21795,0.4724
0.21668,0.47713
0.21461,0.48157
0.2118,0.48559
0.20834,0.48905
0.20433,0.49186
0.19989,0.49393
0.19515,0.4952
0.19027,0.49563
0.18539,0.4952
0.18066,0.49393
0.17622,0.49186
0.17221,0.48905
0.16874,0.48559
0.16593,0.48157
0.16386,0.47713
0.16259,0.4724
0.16217,0.46752
0.16259,0.46264
0.16386,0.45791
0.16593,0.45347
0.16874,0.44945
0.17221,0.44599
0.17622,0.44318
0.18066,0.44111
0.18539,0.43984
0.19027,0.43942
0.19515,0.43984
0.19989,0.44111
0.20433,0.44318
0.20834,0.44599
0.2118,0.44945
0.21461,0.45347
0.21668,0.45791
0.21795,0.46264
