171.04,186.78,206.04
196.27,186.78,197.63
193.87,186.78,186.08
190.83,186.78,175.36
187.27,186.78,165.75
183.29,186.78,157.48
179.02,186.78,150.75
174.58,186.78,145.7
170.07,186.78,142.44
165.63,186.78,141.02
161.35,186.78,141.48
157.36,186.78,143.78
153.74,186.78,147.88
150.6,186.78,153.7
148.02,186.78,161.09
146.08,186.78,169.88
144.84,186.78,179.89
144.37,186.78,190.85
144.68,186.78,202.47
145.81,186.78,214.45
147.73,186.78,226.42
150.42,186.78,238
153.81,186.78,248.83
157.8,186.78,258.5
162.29,186.78,266.66
167.11,186.78,272.99
172.12,186.78,277.24
177.13,186.78,279.22
181.96,186.78,278.85
186.44,186.78,276.12
190.41,186.78,271.15
193.73,186.78,264.12
196.29,186.78,255.33
198.01,186.78,245.09
198.86,186.78,233.81
198.83,186.78,221.87
197.95,186.78,209.68
