85.838,93.039,98.258
99.476,93.039,93.712
98.158,93.039,87.528
96.503,93.039,81.798
94.568,93.039,76.671
92.415,93.039,72.269
90.108,93.039,68.692
87.709,93.039,66.015
85.282,93.039,64.289
82.889,93.039,63.546
80.588,93.039,63.796
78.438,93.039,65.03
76.491,93.039,67.219
74.799,93.039,70.318
73.409,93.039,74.258
72.361,93.039,78.954
71.692,93.039,84.296
71.431,93.039,90.156
71.598,93.039,96.382
72.201,93.039,102.8
73.236,93.039,109.23
74.687,93.039,115.47
76.52,93.039,121.3
78.686,93.039,126.52
81.12,93.039,130.93
83.744,93.039,134.36
86.467,93.039,136.66
89.192,93.039,137.73
91.82,93.039,137.52
94.254,93.039,136.04
96.404,93.039,133.34
98.197,93.039,129.54
99.574,93.039,124.78
100.49,93.039,119.25
100.94,93.039,113.16
100.9,93.039,106.73
100.4,93.039,100.18
