73.869,0,-1.0661e-13
73.869,30,-1.0661e-13
73.869,29.544,5.2094
73.869,28.191,10.261
73.869,25.981,15
73.869,22.981,19.284
73.869,19.284,22.981
73.869,15,25.981
73.869,10.261,28.191
73.869,5.2094,29.544
73.869,1.837e-15,30
73.869,-5.2094,29.544
73.869,-10.261,28.191
73.869,-15,25.981
73.869,-19.284,22.981
73.869,-22.981,19.284
73.869,-25.981,15
73.869,-28.191,10.261
73.869,-29.544,5.2094
73.869,-30,-1.0294e-13
73.869,-29.544,-5.2094
73.869,-28.191,-10.261
73.869,-25.981,-15
73.869,-22.981,-19.284
73.869,-19.284,-22.981
73.869,-15,-25.981
73.869,-10.261,-28.191
73.869,-5.2094,-29.544
73.869,-5.5109e-15,-30
73.869,5.2094,-29.544
73.869,10.261,-28.191
73.869,15,-25.981
73.869,19.284,-22.981
73.869,22.981,-19.284
73.869,25.981,-15
73.869,28.191,-10.261
73.869,29.544,-5.2094
