0,0
-0.036197,0
-0.035647,-0.0062855
-0.034014,-0.01238
-0.031347,-0.018098
-0.027728,-0.023267
-0.023267,-0.027728
-0.018098,-0.031347
-0.01238,-0.034014
-0.0062855,-0.035647
-2.7756e-17,-0.036197
0.0062855,-0.035647
0.01238,-0.034014
0.018098,-0.031347
0.023267,-0.027728
0.027728,-0.023267
0.031347,-0.018098
0.034014,-0.01238
0.035647,-0.0062855
0.036197,-1.1102e-16
0.035647,0.0062855
0.034014,0.01238
0.031347,0.018098
0.027728,0.023267
0.023267,0.027728
0.018098,0.031347
0.01238,0.034014
0.0062855,0.035647
-5.5511e-17,0.036197
-0.0062855,0.035647
-0.01238,0.034014
-0.018098,0.031347
-0.023267,0.027728
-0.027728,0.023267
-0.031347,0.018098
-0.034014,0.01238
-0.035647,0.0062855
