0.19053,0.46814
0.22233,0.46814
0.22185,0.47366
0.22041,0.47902
0.21807,0.48404
0.21489,0.48858
0.21097,0.4925
0.20643,0.49568
0.2014,0.49803
0.19605,0.49946
0.19053,0.49994
0.185,0.49946
0.17965,0.49803
0.17462,0.49568
0.17008,0.4925
0.16616,0.48858
0.16298,0.48404
0.16064,0.47902
0.15921,0.47366
0.15872,0.46814
0.15921,0.46262
0.16064,0.45726
0.16298,0.45224
0.16616,0.4477
0.17008,0.44378
0.17462,0.4406
0.17965,0.43826
0.185,0.43682
0.19053,0.43634
0.19605,0.43682
0.2014,0.43826
0.20643,0.4406
0.21097,0.44378
0.21489,0.4477
0.21807,0.45224
0.22041,0.45726
0.22185,0.46262
