0.19312,0.4739
0.22493,0.4739
0.22444,0.47943
0.22301,0.48478
0.22067,0.48981
0.21749,0.49435
0.21357,0.49827
0.20902,0.50145
0.204,0.50379
0.19865,0.50522
0.19312,0.50571
0.1876,0.50522
0.18225,0.50379
0.17722,0.50145
0.17268,0.49827
0.16876,0.49435
0.16558,0.48981
0.16324,0.48478
0.1618,0.47943
0.16132,0.4739
0.1618,0.46838
0.16324,0.46303
0.16558,0.458
0.16876,0.45346
0.17268,0.44954
0.17722,0.44636
0.18225,0.44402
0.1876,0.44258
0.19312,0.4421
0.19865,0.44258
0.204,0.44402
0.20902,0.44636
0.21357,0.44954
0.21749,0.45346
0.22067,0.458
0.22301,0.46303
0.22444,0.46838
