83.179,6.0025e-14,-6.0025e-14
83.179,30,-6.0025e-14
83.179,29.544,5.2094
83.179,28.191,10.261
83.179,25.981,15
83.179,22.981,19.284
83.179,19.284,22.981
83.179,15,25.981
83.179,10.261,28.191
83.179,5.2094,29.544
83.179,6.1862e-14,30
83.179,-5.2094,29.544
83.179,-10.261,28.191
83.179,-15,25.981
83.179,-19.284,22.981
83.179,-22.981,19.284
83.179,-25.981,15
83.179,-28.191,10.261
83.179,-29.544,5.2094
83.179,-30,-5.6351e-14
83.179,-29.544,-5.2094
83.179,-28.191,-10.261
83.179,-25.981,-15
83.179,-22.981,-19.284
83.179,-19.284,-22.981
83.179,-15,-25.981
83.179,-10.261,-28.191
83.179,-5.2094,-29.544
83.179,5.4515e-14,-30
83.179,5.2094,-29.544
83.179,10.261,-28.191
83.179,15,-25.981
83.179,19.284,-22.981
83.179,22.981,-19.284
83.179,25.981,-15
83.179,28.191,-10.261
83.179,29.544,-5.2094
