78.394,85.772,95.48
95.232,85.772,89.867
93.558,85.772,82.21
91.486,85.772,75.166
89.09,85.772,68.905
86.445,85.772,63.565
83.628,85.772,59.25
80.714,85.772,56.036
77.777,85.772,53.975
74.884,85.772,53.095
72.104,85.772,53.404
69.499,85.772,54.89
67.132,85.772,57.524
65.06,85.772,61.254
63.338,85.772,66.013
62.018,85.772,71.707
61.145,85.772,78.22
60.759,85.772,85.408
60.89,85.772,93.099
61.557,85.772,101.09
62.764,85.772,109.16
64.497,85.772,117.04
66.723,85.772,124.48
69.387,85.772,131.19
72.411,85.772,136.9
75.695,85.772,141.37
79.122,85.772,144.4
82.564,85.772,145.83
85.888,85.772,145.6
88.962,85.772,143.7
91.668,85.772,140.22
93.908,85.772,135.3
95.607,85.772,129.17
96.716,85.772,122.08
97.217,85.772,114.31
97.114,85.772,106.17
96.437,85.772,97.934
