76.375,5.5116e-14,1.1023e-13
76.375,30,1.1023e-13
76.375,29.544,5.2094
76.375,28.191,10.261
76.375,25.981,15
76.375,22.981,19.284
76.375,19.284,22.981
76.375,15,25.981
76.375,10.261,28.191
76.375,5.2094,29.544
76.375,5.6953e-14,30
76.375,-5.2094,29.544
76.375,-10.261,28.191
76.375,-15,25.981
76.375,-19.284,22.981
76.375,-22.981,19.284
76.375,-25.981,15
76.375,-28.191,10.261
76.375,-29.544,5.2094
76.375,-30,1.1391e-13
76.375,-29.544,-5.2094
76.375,-28.191,-10.261
76.375,-25.981,-15
76.375,-22.981,-19.284
76.375,-19.284,-22.981
76.375,-15,-25.981
76.375,-10.261,-28.191
76.375,-5.2094,-29.544
76.375,4.9605e-14,-30
76.375,5.2094,-29.544
76.375,10.261,-28.191
76.375,15,-25.981
76.375,19.284,-22.981
76.375,22.981,-19.284
76.375,25.981,-15
76.375,28.191,-10.261
76.375,29.544,-5.2094
