77.579,-8.3977e-14,0
77.579,30,0
77.579,29.544,5.2094
77.579,28.191,10.261
77.579,25.981,15
77.579,22.981,19.284
77.579,19.284,22.981
77.579,15,25.981
77.579,10.261,28.191
77.579,5.2094,29.544
77.579,-8.214e-14,30
77.579,-5.2094,29.544
77.579,-10.261,28.191
77.579,-15,25.981
77.579,-19.284,22.981
77.579,-22.981,19.284
77.579,-25.981,15
77.579,-28.191,10.261
77.579,-29.544,5.2094
77.579,-30,3.6739e-15
77.579,-29.544,-5.2094
77.579,-28.191,-10.261
77.579,-25.981,-15
77.579,-22.981,-19.284
77.579,-19.284,-22.981
77.579,-15,-25.981
77.579,-10.261,-28.191
77.579,-5.2094,-29.544
77.579,-8.9488e-14,-30
77.579,5.2094,-29.544
77.579,10.261,-28.191
77.579,15,-25.981
77.579,19.284,-22.981
77.579,22.981,-19.284
77.579,25.981,-15
77.579,28.191,-10.261
77.579,29.544,-5.2094
