0.19027,0.46752
0.22971,0.46752
0.22912,0.47437
0.22734,0.48101
0.22443,0.48724
0.22049,0.49287
0.21563,0.49773
0.20999,0.50168
0.20376,0.50458
0.19712,0.50636
0.19027,0.50696
0.18342,0.50636
0.17678,0.50458
0.17055,0.50168
0.16492,0.49773
0.16006,0.49287
0.15612,0.48724
0.15321,0.48101
0.15143,0.47437
0.15083,0.46752
0.15143,0.46067
0.15321,0.45403
0.15612,0.4478
0.16006,0.44217
0.16492,0.43731
0.17055,0.43336
0.17678,0.43046
0.18342,0.42868
0.19027,0.42808
0.19712,0.42868
0.20376,0.43046
0.20999,0.43336
0.21563,0.43731
0.22049,0.44217
0.22443,0.4478
0.22734,0.45403
0.22912,0.46067
