0.19331,0.47143
0.22261,0.47143
0.22217,0.47652
0.22084,0.48145
0.21869,0.48608
0.21576,0.49026
0.21214,0.49388
0.20796,0.49681
0.20333,0.49896
0.1984,0.50029
0.19331,0.50073
0.18822,0.50029
0.18329,0.49896
0.17866,0.49681
0.17447,0.49388
0.17086,0.49026
0.16793,0.48608
0.16577,0.48145
0.16445,0.47652
0.164,0.47143
0.16445,0.46634
0.16577,0.46141
0.16793,0.45678
0.17086,0.45259
0.17447,0.44898
0.17866,0.44605
0.18329,0.44389
0.18822,0.44257
0.19331,0.44213
0.1984,0.44257
0.20333,0.44389
0.20796,0.44605
0.21214,0.44898
0.21576,0.45259
0.21869,0.45678
0.22084,0.46141
0.22217,0.46634
