0,0
-0.037171,0
-0.036606,-0.0064547
-0.034929,-0.012713
-0.032191,-0.018585
-0.028475,-0.023893
-0.023893,-0.028475
-0.018585,-0.032191
-0.012713,-0.034929
-0.0064547,-0.036606
0,-0.037171
0.0064547,-0.036606
0.012713,-0.034929
0.018585,-0.032191
0.023893,-0.028475
0.028475,-0.023893
0.032191,-0.018585
0.034929,-0.012713
0.036606,-0.0064547
0.037171,-5.5511e-17
0.036606,0.0064547
0.034929,0.012713
0.032191,0.018585
0.028475,0.023893
0.023893,0.028475
0.018585,0.032191
0.012713,0.034929
0.0064547,0.036606
0,0.037171
-0.0064547,0.036606
-0.012713,0.034929
-0.018585,0.032191
-0.023893,0.028475
-0.028475,0.023893
-0.032191,0.018585
-0.034929,0.012713
-0.036606,0.0064547
