0,0
-0.039442,-5.5511e-17
-0.038843,-0.006849
-0.037063,-0.01349
-0.034158,-0.019721
-0.030214,-0.025353
-0.025353,-0.030214
-0.019721,-0.034158
-0.01349,-0.037063
-0.006849,-0.038843
0,-0.039442
0.006849,-0.038843
0.01349,-0.037063
0.019721,-0.034158
0.025353,-0.030214
0.030214,-0.025353
0.034158,-0.019721
0.037063,-0.01349
0.038843,-0.006849
0.039442,2.2204e-16
0.038843,0.006849
0.037063,0.01349
0.034158,0.019721
0.030214,0.025353
0.025353,0.030214
0.019721,0.034158
0.01349,0.037063
0.006849,0.038843
2.7756e-17,0.039442
-0.006849,0.038843
-0.01349,0.037063
-0.019721,0.034158
-0.025353,0.030214
-0.030214,0.025353
-0.034158,0.019721
-0.037063,0.01349
-0.038843,0.006849
