0.19042,0.4595
0.22759,0.4595
0.22702,0.46595
0.22535,0.47221
0.22261,0.47808
0.21889,0.48339
0.21431,0.48797
0.209,0.49169
0.20313,0.49442
0.19687,0.4961
0.19042,0.49667
0.18396,0.4961
0.17771,0.49442
0.17183,0.49169
0.16653,0.48797
0.16194,0.48339
0.15823,0.47808
0.15549,0.47221
0.15381,0.46595
0.15325,0.4595
0.15381,0.45304
0.15549,0.44678
0.15823,0.44091
0.16194,0.4356
0.16653,0.43102
0.17183,0.4273
0.17771,0.42457
0.18396,0.42289
0.19042,0.42232
0.19687,0.42289
0.20313,0.42457
0.209,0.4273
0.21431,0.43102
0.21889,0.4356
0.22261,0.44091
0.22535,0.44678
0.22702,0.45304
