125.98,139.14,131.76
147.11,139.14,124.72
145.09,139.14,115.32
142.54,139.14,106.62
139.57,139.14,98.85
136.25,139.14,92.185
132.7,139.14,86.778
129,139.14,82.74
125.26,139.14,80.146
121.57,139.14,79.043
118.01,139.14,79.445
114.68,139.14,81.337
111.67,139.14,84.677
109.04,139.14,89.394
106.87,139.14,95.388
105.23,139.14,102.53
104.16,139.14,110.65
103.73,139.14,119.56
103.95,139.14,129.03
104.85,139.14,138.81
106.42,139.14,148.6
108.63,139.14,158.09
111.44,139.14,166.98
114.77,139.14,174.93
118.52,139.14,181.66
122.58,139.14,186.88
126.79,139.14,190.37
131.02,139.14,191.99
135.1,139.14,191.66
138.88,139.14,189.37
142.23,139.14,185.23
145.02,139.14,179.39
147.17,139.14,172.11
148.61,139.14,163.65
149.32,139.14,154.35
149.28,139.14,144.54
148.53,139.14,134.56
