0.19511,0.47679
0.22285,0.47679
0.22243,0.4816
0.22118,0.48628
0.21914,0.49066
0.21636,0.49462
0.21294,0.49804
0.20898,0.50081
0.2046,0.50286
0.19993,0.50411
0.19511,0.50453
0.19029,0.50411
0.18562,0.50286
0.18124,0.50081
0.17728,0.49804
0.17386,0.49462
0.17108,0.49066
0.16904,0.48628
0.16779,0.4816
0.16737,0.47679
0.16779,0.47197
0.16904,0.4673
0.17108,0.46292
0.17386,0.45895
0.17728,0.45553
0.18124,0.45276
0.18562,0.45072
0.19029,0.44946
0.19511,0.44904
0.19993,0.44946
0.2046,0.45072
0.20898,0.45276
0.21294,0.45553
0.21636,0.45895
0.21914,0.46292
0.22118,0.4673
0.22243,0.47197
