82.833,88.837,108.21
99.002,88.837,102.82
97.389,88.837,95.325
95.388,88.837,88.411
93.071,88.837,82.251
90.513,88.837,76.983
87.786,88.837,72.715
84.965,88.837,69.528
82.121,88.837,67.474
79.321,88.837,66.585
76.633,88.837,66.87
74.12,88.837,68.318
71.841,88.837,70.9
69.854,88.837,74.564
68.212,88.837,79.24
66.964,88.837,84.832
66.154,88.837,91.223
65.817,88.837,98.268
65.982,88.837,105.79
66.663,88.837,113.6
67.862,88.837,121.47
69.563,88.837,129.14
71.731,88.837,136.36
74.31,88.837,142.87
77.225,88.837,148.4
80.379,88.837,152.72
83.662,88.837,155.65
86.952,88.837,157.05
90.123,88.837,156.83
93.054,88.837,155.01
95.633,88.837,151.66
97.767,88.837,146.93
99.385,88.837,141.01
100.44,88.837,134.16
100.92,88.837,126.63
100.82,88.837,118.72
100.16,88.837,110.7
