0,0
-0.030215,-1.1102e-16
-0.029756,-0.0052468
-0.028393,-0.010334
-0.026167,-0.015108
-0.023146,-0.019422
-0.019422,-0.023146
-0.015108,-0.026167
-0.010334,-0.028393
-0.0052468,-0.029756
-2.7756e-17,-0.030215
0.0052468,-0.029756
0.010334,-0.028393
0.015108,-0.026167
0.019422,-0.023146
0.023146,-0.019422
0.026167,-0.015108
0.028393,-0.010334
0.029756,-0.0052468
0.030215,-5.5511e-17
0.029756,0.0052468
0.028393,0.010334
0.026167,0.015108
0.023146,0.019422
0.019422,0.023146
0.015108,0.026167
0.010334,0.028393
0.0052468,0.029756
0,0.030215
-0.0052468,0.029756
-0.010334,0.028393
-0.015108,0.026167
-0.019422,0.023146
-0.023146,0.019422
-0.026167,0.015108
-0.028393,0.010334
-0.029756,0.0052468
