187.19,204.8,227.98
215.27,204.8,218.62
212.59,204.8,205.75
209.21,204.8,193.81
205.25,204.8,183.1
200.83,204.8,173.89
196.08,204.8,166.4
191.14,204.8,160.78
186.13,204.8,157.15
181.19,204.8,155.57
176.44,204.8,156.07
171.99,204.8,158.64
167.96,204.8,163.2
164.47,204.8,169.67
161.59,204.8,177.89
159.43,204.8,187.69
158.05,204.8,198.83
157.52,204.8,211.04
157.86,204.8,223.99
159.11,204.8,237.34
161.24,204.8,250.69
164.22,204.8,263.61
167.99,204.8,275.69
172.43,204.8,286.48
177.42,204.8,295.6
182.79,204.8,302.67
188.37,204.8,307.42
193.95,204.8,309.64
199.33,204.8,309.23
204.32,204.8,306.18
208.74,204.8,300.63
212.44,204.8,292.79
215.29,204.8,282.98
217.2,204.8,271.56
218.15,204.8,258.97
218.12,204.8,245.65
217.14,204.8,232.06
