199.93,218.05,223.44
228.65,218.05,213.87
225.92,218.05,200.89
222.46,218.05,188.84
218.41,218.05,178.03
213.88,218.05,168.73
209.02,218.05,161.17
203.95,218.05,155.5
198.82,218.05,151.84
193.75,218.05,150.26
188.87,218.05,150.79
184.32,218.05,153.41
180.19,218.05,158.05
176.61,218.05,164.61
173.68,218.05,172.95
171.47,218.05,182.87
170.08,218.05,194.14
169.55,218.05,206.48
169.92,218.05,219.56
171.21,218.05,233.02
173.41,218.05,246.46
176.47,218.05,259.47
180.33,218.05,271.6
184.88,218.05,282.43
189.99,218.05,291.57
195.48,218.05,298.65
201.17,218.05,303.39
206.87,218.05,305.58
212.36,218.05,305.13
217.45,218.05,302.05
221.96,218.05,296.46
225.74,218.05,288.56
228.65,218.05,278.68
230.61,218.05,267.19
231.58,218.05,254.52
231.56,218.05,241.11
230.56,218.05,227.41
