0.19042,0.4595
0.2189,0.4595
0.21847,0.46444
0.21718,0.46924
0.21509,0.47374
0.21224,0.4778
0.20873,0.48132
0.20466,0.48416
0.20016,0.48626
0.19536,0.48755
0.19042,0.48798
0.18547,0.48755
0.18068,0.48626
0.17618,0.48416
0.17211,0.48132
0.1686,0.4778
0.16575,0.47374
0.16365,0.46924
0.16237,0.46444
0.16193,0.4595
0.16237,0.45455
0.16365,0.44975
0.16575,0.44525
0.1686,0.44119
0.17211,0.43767
0.17618,0.43483
0.18068,0.43273
0.18547,0.43144
0.19042,0.43101
0.19536,0.43144
0.20016,0.43273
0.20466,0.43483
0.20873,0.43767
0.21224,0.44119
0.21509,0.44525
0.21718,0.44975
0.21847,0.45455
