137.98,149.86,147.64
161.36,149.86,139.85
159.09,149.86,129.39
156.24,149.86,119.72
152.93,149.86,111.08
149.24,149.86,103.67
145.29,149.86,97.661
141.19,149.86,93.173
137.05,149.86,90.29
132.97,149.86,89.06
129.04,149.86,89.499
125.37,149.86,91.593
122.04,149.86,95.293
119.14,149.86,100.52
116.76,149.86,107.17
114.96,149.86,115.1
113.8,149.86,124.12
113.33,149.86,134.02
113.6,149.86,144.56
114.61,149.86,155.44
116.37,149.86,166.34
118.84,149.86,176.92
121.97,149.86,186.84
125.68,149.86,195.72
129.85,149.86,203.23
134.36,149.86,209.07
139.05,149.86,212.99
143.74,149.86,214.81
148.26,149.86,214.45
152.45,149.86,211.91
156.15,149.86,207.29
159.23,149.86,200.78
161.59,149.86,192.65
163.16,149.86,183.23
163.91,149.86,172.86
163.83,149.86,161.93
162.96,149.86,150.81
