107.08,116.06,122.57
122.64,116.06,117.38
121.15,116.06,110.31
119.27,116.06,103.75
117.07,116.06,97.861
114.61,116.06,92.8
111.97,116.06,88.682
109.22,116.06,85.595
106.44,116.06,83.602
103.69,116.06,82.741
101.05,116.06,83.024
98.585,116.06,84.443
96.354,116.06,86.963
94.418,116.06,90.53
92.83,116.06,95.062
91.639,116.06,100.46
90.885,116.06,106.59
90.6,116.06,113.3
90.805,116.06,120.43
91.509,116.06,127.76
92.705,116.06,135.09
94.372,116.06,142.18
96.47,116.06,148.8
98.942,116.06,154.71
101.71,116.06,159.7
104.7,116.06,163.57
107.79,116.06,166.16
110.88,116.06,167.37
113.86,116.06,167.13
116.63,116.06,165.45
119.07,116.06,162.4
121.11,116.06,158.1
122.69,116.06,152.71
123.74,116.06,146.44
124.26,116.06,139.53
124.24,116.06,132.22
123.69,116.06,124.76
