0.18988,0.46745
0.23067,0.46745
0.23005,0.47453
0.22821,0.4814
0.2252,0.48784
0.22113,0.49366
0.2161,0.49869
0.21028,0.50277
0.20383,0.50577
0.19697,0.50761
0.18988,0.50823
0.1828,0.50761
0.17594,0.50577
0.16949,0.50277
0.16367,0.49869
0.15864,0.49366
0.15456,0.48784
0.15156,0.4814
0.14972,0.47453
0.1491,0.46745
0.14972,0.46037
0.15156,0.4535
0.15456,0.44706
0.15864,0.44123
0.16367,0.43621
0.16949,0.43213
0.17594,0.42912
0.1828,0.42728
0.18988,0.42666
0.19697,0.42728
0.20383,0.42912
0.21028,0.43213
0.2161,0.43621
0.22113,0.44123
0.2252,0.44706
0.22821,0.4535
0.23005,0.46037
