158.88,170.39,207.55
182.64,170.39,199.63
180.34,170.39,188.55
177.45,170.39,178.27
174.06,170.39,169.05
170.3,170.39,161.12
166.26,170.39,154.66
162.06,170.39,149.81
157.81,170.39,146.67
153.62,170.39,145.3
149.6,170.39,145.71
145.85,170.39,147.89
142.45,170.39,151.79
139.5,170.39,157.33
137.09,170.39,164.38
135.28,170.39,172.79
134.14,170.39,182.36
133.71,170.39,192.85
134.03,170.39,203.99
135.11,170.39,215.48
136.95,170.39,226.97
139.5,170.39,238.11
142.72,170.39,248.52
146.51,170.39,257.84
150.76,170.39,265.72
155.33,170.39,271.85
160.07,170.39,275.97
164.81,170.39,277.91
169.38,170.39,277.57
173.6,170.39,274.98
177.33,170.39,270.21
180.45,170.39,263.47
182.83,170.39,255.03
184.43,170.39,245.2
185.2,170.39,234.36
185.13,170.39,222.9
184.26,170.39,211.2
