81.016,2.9232e-14,0
81.016,30,0
81.016,29.544,5.2094
81.016,28.191,10.261
81.016,25.981,15
81.016,22.981,19.284
81.016,19.284,22.981
81.016,15,25.981
81.016,10.261,28.191
81.016,5.2094,29.544
81.016,3.1069e-14,30
81.016,-5.2094,29.544
81.016,-10.261,28.191
81.016,-15,25.981
81.016,-19.284,22.981
81.016,-22.981,19.284
81.016,-25.981,15
81.016,-28.191,10.261
81.016,-29.544,5.2094
81.016,-30,3.6739e-15
81.016,-29.544,-5.2094
81.016,-28.191,-10.261
81.016,-25.981,-15
81.016,-22.981,-19.284
81.016,-19.284,-22.981
81.016,-15,-25.981
81.016,-10.261,-28.191
81.016,-5.2094,-29.544
81.016,2.3721e-14,-30
81.016,5.2094,-29.544
81.016,10.261,-28.191
81.016,15,-25.981
81.016,19.284,-22.981
81.016,22.981,-19.284
81.016,25.981,-15
81.016,28.191,-10.261
81.016,29.544,-5.2094
