0.19319,0.48009
0.2256,0.48009
0.22511,0.48572
0.22364,0.49117
0.22126,0.49629
0.21802,0.50092
0.21402,0.50491
0.2094,0.50815
0.20428,0.51054
0.19882,0.512
0.19319,0.5125
0.18757,0.512
0.18211,0.51054
0.17699,0.50815
0.17236,0.50491
0.16837,0.50092
0.16513,0.49629
0.16274,0.49117
0.16128,0.48572
0.16079,0.48009
0.16128,0.47446
0.16274,0.46901
0.16513,0.46389
0.16837,0.45926
0.17236,0.45527
0.17699,0.45203
0.18211,0.44964
0.18757,0.44818
0.19319,0.44769
0.19882,0.44818
0.20428,0.44964
0.2094,0.45203
0.21402,0.45527
0.21802,0.45926
0.22126,0.46389
0.22364,0.46901
0.22511,0.47446
