10,11,12,13,9
0.168539325842697,0.651685393258427,1,0.954022988505747,0.135802469135802
0.188888888888889,0.0804597701149425,1,1,0.928571428571429
0.3,0.674157303370786,0.933333333333333,1,1
0.0666666666666667,0.239130434782609,0.0659340659340659,0.244444444444444,0.153846153846154
0.588888888888889,0.988888888888889,0.877777777777778,1,0.9
0.877777777777778,0.989130434782609,0.978021978021978,1,1
0.6,0.931818181818182,1,1,1
0,0.434782608695652,0.223404255319149,0.188235294117647,0.370786516853933
0.777777777777778,1,0.840909090909091,1,1
0.7,0.944444444444444,1,0.903225806451613,0.931818181818182
0.733333333333333,0.978260869565217,0.934782608695652,1,0.595505617977528
0.0888888888888889,0.471910112359551,0.157303370786517,0.141304347826087,0.166666666666667
0.577777777777778,1,0.879120879120879,0.965909090909091,1
0.866666666666667,0.897727272727273,1,1,0.935483870967742
0.822222222222222,0.822222222222222,1,1,1
0.2,0.188888888888889,0.144444444444444,0.166666666666667,0.186813186813187
0.922222222222222,0.944444444444444,1,1,0.988505747126437
0.766666666666667,0.659340659340659,0.722222222222222,1,1
0.5,0.711111111111111,0.822222222222222,0.891304347826087,0.922222222222222
0.133333333333333,0.131868131868132,0.0549450549450549,0.162790697674419,0.122222222222222
0.7,0.590909090909091,0.954545454545455,0.877777777777778,0.870967741935484
0.9,0.711111111111111,1,0.925531914893617,0.942528735632184
0.9,0.4,0.934065934065934,1,1
0.122222222222222,0.1,0.144444444444444,0.166666666666667,0.344444444444444
0.866666666666667,0.869565217391304,0.813186813186813,0.863636363636364,0.944444444444444
1,0.910112359550562,0.954545454545455,1,1
0.933333333333333,0.831460674157303,0.891304347826087,1,1
0.155555555555556,0.155555555555556,0.170454545454545,0.2,0.483870967741935
0.933333333333333,0.711111111111111,0.822222222222222,0.8,0.942528735632184
1,0.711111111111111,1,0.988888888888889,0.910112359550562
0.933333333333333,0.677777777777778,1,1,1
0.166666666666667,0.33695652173913,0.184782608695652,0.229885057471264,0.177777777777778
0.911111111111111,0.613636363636364,0.775280898876405,0.733333333333333,0.747252747252747
1,0.488888888888889,1,1,1
0.944444444444444,0.777777777777778,0.921348314606742,1,1
0.188888888888889,0.133333333333333,0.188888888888889,0.456521739130435,0.51685393258427
0.944444444444444,0.728260869565217,0.615384615384615,0.722222222222222,0.877777777777778
0.944444444444444,0.954545454545455,0.932584269662921,1,0.802197802197802
0.622222222222222,1,1,1,1
0.222222222222222,0.505747126436782,0.229885057471264,0.244444444444444,0.21505376344086
0.677777777777778,0.7,0.966666666666667,0.696629213483146,0.730337078651685
0.822222222222222,0.935483870967742,0.978021978021978,1,0.944444444444444
0.866666666666667,1,0.944444444444444,1,1
0.3,0.252747252747253,0.434782608695652,0.247191011235955,0.244444444444444
0.966666666666667,0.0898876404494382,0.853932584269663,0.703296703296703,0.652173913043478
0.944444444444444,0.901098901098901,0.923076923076923,0.954022988505747,1
1,0.988636363636364,1,0.988888888888889,1
0.233333333333333,0.4,0.255555555555556,0.263736263736264,0.28735632183908
0.744444444444444,0.967032967032967,0.730337078651685,0.655555555555556,0.722222222222222
1,0.931818181818182,0.977777777777778,1,0.967032967032967
1,0.978494623655914,1,1,1
0.188888888888889,0.302325581395349,0.32183908045977,0.307692307692308,0.311827956989247
0.611111111111111,0.722222222222222,0.877777777777778,0.655172413793103,1
1,1,1,0.922222222222222,0.933333333333333
1,0.933333333333333,1,1,1
0.3,0.296703296703297,0.3,0.388888888888889,0.322222222222222
1,0.876404494382023,0.655555555555556,0.826086956521739,0.655555555555556
1,1,0.989010989010989,0.886363636363636,1
0.944444444444444,1,1,0.988888888888889,0.989247311827957
0.444444444444444,0.382022471910112,0.3,0.377777777777778,0.325581395348837
1,0.811111111111111,0.688888888888889,0.788888888888889,0.633333333333333
0.933333333333333,0.922222222222222,0.944444444444444,1,0.989010989010989
1,1,1,0.988636363636364,0.833333333333333
0.488888888888889,0.352272727272727,0.459770114942529,0.380434782608696,0.365591397849462
0.877777777777778,0.988888888888889,0.711111111111111,0.579545454545455,0.966292134831461
0.933333333333333,1,1,0.922222222222222,1
1,0.877777777777778,1,0.989010989010989,1
0.544444444444444,0.351648351648352,0.333333333333333,0.370786516853933,0.366666666666667
1,0.808988764044944,0.811111111111111,0.66304347826087,0.555555555555556
0.933333333333333,0.945054945054945,0.912087912087912,1,0.944444444444444
1,1,0.988636363636364,1,0.934782608695652
0.366666666666667,0.411111111111111,0.348314606741573,0.426966292134831,0.666666666666667
0.855555555555556,0.370786516853933,0.633333333333333,0.611111111111111,0.7
0.933333333333333,1,0.933333333333333,1,0.988888888888889
1,1,0.956989247311828,1,1
0.366666666666667,0.386363636363636,0.267441860465116,0.402173913043478,0.434782608695652
0.866666666666667,0.835164835164835,0.720430107526882,0.613636363636364,0.722222222222222
0.922222222222222,0.942528735632184,1,1,0.934065934065934
0.911111111111111,1,1,0.83695652173913,1
0.377777777777778,0.450549450549451,0.477777777777778,0.233333333333333,0.404494382022472
0.688888888888889,0.5,0.644444444444444,0.333333333333333,0.615384615384615
0.977777777777778,1,1,0.931818181818182,0.911111111111111
1,1,1,1,1
0.411111111111111,0.433333333333333,0.433333333333333,0.372093023255814,0.386363636363636
0.577777777777778,0.786516853932584,0.782608695652174,0.449438202247191,0.879120879120879
0.944444444444444,1,0.988888888888889,1,1
0.933333333333333,0.945054945054945,1,1,0.921348314606742
0.522222222222222,0.449438202247191,0.382022471910112,0.461538461538462,0.626373626373626
0.755555555555556,0.804347826086957,0.537634408602151,0.655555555555556,0.662921348314607
0.944444444444444,1,1,0.977777777777778,1
0.922222222222222,1,1,0.954022988505747,1
0.4,0.588888888888889,0.488888888888889,0.477777777777778,0.466666666666667
0.555555555555556,1,0.511111111111111,0.576086956521739,0.730337078651685
0.866666666666667,0.945652173913043,1,0.409090909090909,0.944444444444444
1,1,0.988505747126437,1,0.89010989010989
0.455555555555556,0.478260869565217,0.467391304347826,0.482758620689655,0.488888888888889
0.222222222222222,0,0.784090909090909,0.477777777777778,0.978021978021978
1,0.211111111111111,1,1,1
1,0.966666666666667,1,0.944444444444444,0.922222222222222
0.466666666666667,0.411111111111111,0.49438202247191,0.510869565217391,0.528089887640449
0.666666666666667,0.736263736263736,0.591397849462366,0.50561797752809,0.855555555555556
1,1,1,0.945054945054945,0.924731182795699
0.911111111111111,1,1,1,1
0.488888888888889,0.5,0.563218390804598,0.533333333333333,0.516483516483517
0.511111111111111,0.433333333333333,0.322222222222222,0.483516483516484,0.96551724137931
1,0.945652173913043,0.967741935483871,0.888888888888889,0.955555555555556
1,1,1,0.945652173913043,1
0.5,0.604395604395604,0.450549450549451,0.620689655172414,0.633333333333333
0.7,0.659090909090909,0.561797752808989,0.677777777777778,0.846153846153846
1,1,1,1,1
1,1,0.931818181818182,1,1
0.511111111111111,0.577777777777778,0.6,0.533333333333333,0.590909090909091
0.0444444444444444,0.428571428571429,0.559139784946237,0.386363636363636,0.741573033707865
0.855555555555556,1,0.919540229885057,1,0.947368421052632
1,1,1,1,1
0.988888888888889,1,0.943820224719101,1,0.989130434782609
