Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
12,12,Wooster,2023-01-20,1,Colors,LightGray,1,0,1,2,1,LowerLeft,Bar,Spike,Venn,Puzzle,Venn,UpperRight,Bar,1,0.272756587368372,1
12,12,Wooster,2023-01-20,2,Chromatic,Spade,1,1,1,2,1,UpperRight,LightTurquiose,DarkBlue,DarkRed,DarkYellow,LightTurquiose,UpperRight,LightTurquiose,0.977777777777778,0.307824644454333,1
12,12,Wooster,2023-01-20,3,Colors,LightPurple,1,0,1,2,1,LowerLeft,Bar,Sawblade,Rabbit,Spade,Rabbit,LowerRight,Sawblade,0.954545454545455,0.367751256064135,1
12,12,Wooster,2023-01-20,4,Chromatic,Hat,1,0,1,2,1,LowerRight,DarkGreen,DarkGray,LightGray,LightTurquiose,DarkGray,UpperLeft,LightTurquiose,0.0659340659340659,3.60116470414548,1
12,12,Wooster,2023-01-20,5,Colors,LightBlue,1,1,1,2,1,UpperLeft,UpArrow,Nail,Dodecagon,Sawblade,Sawblade,UpperLeft,Sawblade,0.877777777777778,0.387816188816765,1
12,12,Wooster,2023-01-20,6,Chromatic,Diamond,1,0,1,2,1,LowerLeft,LightGray,LightRed,LightYellow,DarkTurquiose,LightYellow,UpperRight,LightGray,0.977272727272727,0.366990311695283,1
12,12,Wooster,2023-01-20,7,Colors,DarkTurquiose,1,0,1,2,1,UpperLeft,Rabbit,Puzzle,Spade,Dodecagon,Dodecagon,UpperRight,Rabbit,1,0.369535770362132,1
12,12,Wooster,2023-01-20,8,Chromatic,Spike,1,0,1,2,1,LowerRight,LightGray,DarkYellow,LightTurquiose,DarkGreen,DarkYellow,LowerLeft,LightTurquiose,0.21978021978022,3.7292089117465,1
12,12,Wooster,2023-01-20,9,Colors,LightYellow,1,0,1,2,1,LowerLeft,Bar,Hat,Diamond,Spike,Diamond,UpperLeft,Spike,0.822222222222222,0.478995034216757,1
12,12,Wooster,2023-01-20,10,Chromatic,Rabbit,1,1,1,2,1,UpperRight,LightPurple,LightRed,LightTurquiose,DarkTurquiose,LightPurple,UpperRight,LightPurple,1,0.368568110264214,1
12,12,Wooster,2023-01-20,11,Colors,DarkGreen,1,0,1,2,1,UpperLeft,Spike,Hat,Rabbit,Bar,Bar,UpperRight,Spike,0.934065934065934,0.378017994428151,1
12,12,Wooster,2023-01-20,12,Chromatic,Dodecagon,1,1,1,2,1,UpperLeft,LightYellow,DarkPurple,LightGray,DarkTurquiose,DarkTurquiose,UpperLeft,DarkTurquiose,0.166666666666667,3.78457749229798,1
12,12,Wooster,2023-01-20,13,Colors,LightGreen,1,0,1,2,1,UpperLeft,Hat,Puzzle,Diamond,Lock,Lock,LowerRight,Puzzle,0.876404494382023,0.424748044578944,1
12,12,Wooster,2023-01-20,14,Chromatic,UpArrow,1,0,1,2,1,LowerLeft,DarkGray,LightGray,DarkRed,DarkYellow,DarkRed,UpperLeft,DarkYellow,1,0.500877589013054,1
12,12,Wooster,2023-01-20,15,Colors,DarkPurple,1,1,1,2,1,UpperRight,Puzzle,Hourglass,Hat,Diamond,Puzzle,UpperRight,Puzzle,1,0.415181906860722,1
12,12,Wooster,2023-01-20,16,Chromatic,Hourglass,1,0,1,2,1,LowerLeft,LightGray,LightGreen,LightRed,DarkYellow,LightRed,LowerRight,LightGreen,0.134831460674157,3.18533371722027,1
12,12,Wooster,2023-01-20,17,Colors,DarkGray,1,0,1,2,1,LowerRight,Spike,Hat,Hourglass,Sawblade,Hat,UpperLeft,Sawblade,0.978723404255319,0.348871269929825,1
12,12,Wooster,2023-01-20,18,Chromatic,Bar,1,0,1,2,1,UpperRight,DarkGreen,DarkGray,LightGray,LightRed,DarkGreen,UpperLeft,LightRed,0.744444444444444,0.610712222454302,1
12,12,Wooster,2023-01-20,19,Colors,LightTurquiose,1,0,1,2,1,LowerLeft,Spike,Puzzle,Spade,Diamond,Spade,UpperRight,Spike,0.772727272727273,0.514830639674312,1
12,12,Wooster,2023-01-20,20,Chromatic,Lock,1,1,1,2,1,UpperRight,LightGreen,DarkBlue,DarkGreen,LightBlue,LightGreen,UpperRight,LightGreen,0.0947368421052632,3.08521068415484,1
12,12,Wooster,2023-01-20,21,Colors,DarkYellow,1,0,1,2,1,LowerLeft,Lock,Hourglass,Spike,Venn,Spike,LowerRight,Hourglass,1,0.41658707307132,1
12,12,Wooster,2023-01-20,22,Chromatic,Nail,1,0,1,2,1,UpperRight,DarkBlue,DarkGreen,LightRed,LightTurquiose,DarkBlue,UpperLeft,LightTurquiose,1,0.481976836207962,1
12,12,Wooster,2023-01-20,23,Colors,LightRed,1,1,1,2,1,UpperRight,Hourglass,Hat,Rabbit,Dodecagon,Hourglass,UpperRight,Hourglass,0.934065934065934,0.479167275491189,1
12,12,Wooster,2023-01-20,24,Chromatic,Puzzle,1,0,1,2,1,UpperLeft,DarkRed,DarkTurquiose,LightTurquiose,DarkPurple,DarkPurple,LowerRight,DarkTurquiose,0.032967032967033,3.7292089117465,1
