Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
18,22,Wooster,2023-08-13,1,Colors,DarkBlue,1,1,3,0,1,3,LowerLeft,UpArrow,Bar,Nail,Hat,Nail,LowerLeft,Nail,0.277777777777778,1.42223619173855,1
18,22,Wooster,2023-08-13,2,Colors,LightPurple,1,1,3,0,1,3,LowerRight,Spade,Rabbit,UpArrow,Bar,Rabbit,LowerRight,Rabbit,0.396296296296296,1.09019219731555,1
18,22,Wooster,2023-08-13,3,Chromatic,UpArrow,1,1,3,0,1,3,UpperLeft,DarkGreen,DarkBlue,LightPurple,DarkRed,DarkRed,UpperLeft,DarkRed,0.385185185185185,1.22542343506077,1
18,22,Wooster,2023-08-13,4,Colors,LightTurquiose,1,1,3,0,1,3,UpperRight,Spade,Hat,UpArrow,Diamond,Spade,UpperRight,Spade,0.568773234200744,0.775559915946224,1
18,22,Wooster,2023-08-13,5,Colors,LightPurple,1,1,3,0,1,3,LowerLeft,Nail,Spade,Rabbit,Bar,Rabbit,LowerLeft,Rabbit,0.57037037037037,0.775559915946224,1
18,22,Wooster,2023-08-13,6,Colors,DarkRed,1,1,3,0,1,3,UpperLeft,Hat,Rabbit,Diamond,UpArrow,UpArrow,UpperLeft,UpArrow,0.833333333333333,0.547932387179225,1
18,22,Wooster,2023-08-13,7,Colors,LightYellow,1,1,3,0,1,3,UpperLeft,Spade,UpArrow,Rabbit,Diamond,Diamond,UpperLeft,Diamond,0.537037037037037,0.8797636623223,1
18,22,Wooster,2023-08-13,8,Chromatic,Hat,1,1,3,0,1,3,UpperLeft,LightPurple,DarkGreen,LightTurquiose,DarkGray,DarkGray,UpperLeft,DarkGray,0.639405204460966,0.77021174501639,1
18,22,Wooster,2023-08-13,9,Chromatic,Hat,1,1,3,0,1,3,UpperRight,DarkGray,LightYellow,DarkGreen,LightTurquiose,DarkGray,UpperRight,DarkGray,0.732342007434944,0.691294239924999,1
18,22,Wooster,2023-08-13,10,Colors,DarkGray,1,0,3,0,1,3,UpperLeft,Rabbit,UpArrow,Diamond,Hat,Hat,None,None,0.462962962962963,1.0369413598875,1
18,22,Wooster,2023-08-13,11,Colors,DarkGreen,1,1,3,0,1,3,UpperLeft,Nail,Diamond,UpArrow,Bar,Bar,UpperLeft,Bar,0.225925925925926,1.42803707487363,1
18,22,Wooster,2023-08-13,12,Chromatic,Spade,1,1,3,0,1,3,LowerRight,DarkRed,LightTurquiose,DarkGray,DarkGreen,LightTurquiose,LowerRight,LightTurquiose,0.260223048327138,1.64379716153768,1
18,22,Wooster,2023-08-13,13,Chromatic,Bar,1,1,3,0,1,3,UpperRight,DarkGreen,LightPurple,LightYellow,DarkGray,DarkGreen,UpperRight,DarkGreen,0.762962962962963,0.547932387179225,1
18,22,Wooster,2023-08-13,14,Chromatic,Diamond,1,0,3,0,1,3,UpperLeft,DarkRed,LightTurquiose,DarkGreen,LightYellow,LightYellow,LowerLeft,DarkGreen,0.562962962962963,0.827661789134262,1
18,22,Wooster,2023-08-13,15,Chromatic,Bar,1,1,3,0,1,3,UpperRight,DarkGreen,DarkRed,DarkBlue,LightTurquiose,DarkGreen,UpperRight,DarkGreen,0.8,0.547932387179225,1
