10,1,2,3,4,5,6,7,8,9
0.942528735632184,0.966292134831461,1,0.885057471264368,0.988505747126437,1,0.965909090909091,0.964705882352941,0.206896551724138,0.965909090909091
0.877777777777778,1,0.920454545454545,0.978260869565217,1,1,1,1,0.402173913043478,1
1,1,0.977777777777778,1,0.652173913043478,0.730337078651685,1,0.945652173913043,1,0.911111111111111
0.233333333333333,0.879120879120879,0.933333333333333,0.844444444444444,0.151162790697674,0.161290322580645,0.891304347826087,0.9,0.241758241758242,0.230769230769231
0.989130434782609,0.955056179775281,0.954545454545455,1,0.921348314606742,0.942528735632184,0.943181818181818,1,0.788888888888889,0.788888888888889
0.855555555555556,1,0.851063829787234,0.943820224719101,0.924731182795699,0.978723404255319,0.736263736263736,0.932584269662921,0.921348314606742,1
1,1,0.715909090909091,0.956521739130435,0.933333333333333,0.919540229885057,1,0.630434782608696,0.945054945054945,0.831460674157303
0.32183908045977,0.25,0.175824175824176,0.788888888888889,0.923076923076923,0.438202247191011,0.888888888888889,0.852272727272727,0.840909090909091,0.911111111111111
1,0.954545454545455,0.944444444444444,0.945652173913043,1,0.83695652173913,1,0.933333333333333,0.989247311827957,1
0.934782608695652,0.966666666666667,0.579545454545455,1,1,0.944444444444444,0.944444444444444,1,0.965909090909091,1
1,1,0.637362637362637,0.733333333333333,0.545454545454545,1,1,1,1,0.923076923076923
0.206521739130435,0.411111111111111,0.822222222222222,0.824175824175824,0.9,0.919540229885057,0.943181818181818,0.287234042553192,0.303370786516854,0.863636363636364
0.517241379310345,0.967032967032967,1,0.955056179775281,0.944444444444444,1,1,0.921348314606742,0.9,1
0.98876404494382,0.932584269662921,1,0.934782608695652,1,0.67032967032967,0.933333333333333,1,1,1
0.703296703296703,0.791208791208791,0.955555555555556,1,1,0.866666666666667,0.808988764044944,1,1,0.922222222222222
0.466666666666667,0.842696629213483,0.307692307692308,0.902173913043478,0.831460674157303,0.725274725274725,0.457446808510638,0.9,0.293478260869565,1
0.934782608695652,1,0.833333333333333,1,1,0.866666666666667,0.920454545454545,0.945054945054945,0.848837209302326,0.933333333333333
0.772727272727273,0.943820224719101,0.912087912087912,0.921348314606742,0.885057471264368,0.967032967032967,0.860215053763441,1,1,1
0.989247311827957,0.944444444444444,0.943181818181818,0.791208791208791,1,0.574712643678161,0.920454545454545,0.902173913043478,0.945652173913043,1
0.932584269662921,0.902173913043478,0.239130434782609,0.266666666666667,0.358695652173913,0.8,0.159090909090909,1,0.258426966292135,0.322222222222222
1,0.954545454545455,0.840909090909091,0.771739130434783,0.6,0.912087912087912,0.934782608695652,0.933333333333333,0.838709677419355,0.791208791208791
0.943820224719101,0.944444444444444,0.944444444444444,1,0.923076923076923,0.730337078651685,0.944444444444444,1,1,0.910112359550562
1,0.989010989010989,0.788888888888889,1,1,0.858695652173913,0.869565217391304,0.477777777777778,1,1
0.260869565217391,0.933333333333333,0.922222222222222,0.411111111111111,0.263736263736264,0.409090909090909,0.159090909090909,0.230769230769231,0.922222222222222,1
