   0.0 	      0 
  18.0 	      6 
  21.0 	      6 
  24.0 	      6 
  27.0 	      6 
  30.0 	      6 
  33.0 	      6 
  36.0 	      2 
  39.0 	      2 
  42.0 	      2 
  45.0 	      2 
  48.0 	      2 
  51.0 	      2 
  54.0 	      8 
  57.0 	      8 
  60.0 	      8 
  63.0 	      8 
  66.0 	      8 
  69.0 	      8 
  72.0 	      4 
  75.0 	      4 
  78.0 	      4 
  81.0 	      4 
  84.0 	      4 
  87.0 	      4 
  90.0 	     10 
  93.0 	     10 
  96.0 	     10 
  99.0 	     10 
 102.0 	     10 
 105.0 	     10 
 108.0 	      0 
 126.0 	      5 
 129.0 	      5 
 132.0 	      5 
 135.0 	      5 
 138.0 	      5 
 141.0 	      5 
 144.0 	      9 
 147.0 	      9 
 150.0 	      9 
 153.0 	      9 
 156.0 	      9 
 159.0 	      9 
 162.0 	      3 
 165.0 	      3 
 168.0 	      3 
 171.0 	      3 
 174.0 	      3 
 177.0 	      3 
 180.0 	      7 
 183.0 	      7 
 186.0 	      7 
 189.0 	      7 
 192.0 	      7 
 195.0 	      7 
 198.0 	      1 
 201.0 	      1 
 204.0 	      1 
 207.0 	      1 
 210.0 	      1 
 213.0 	      1 
 216.0 	      0 
 234.0 	      1 
 237.0 	      1 
 240.0 	      1 
 243.0 	      1 
 246.0 	      1 
 249.0 	      1 
 252.0 	      7 
 255.0 	      7 
 258.0 	      7 
 261.0 	      7 
 264.0 	      7 
 267.0 	      7 
 270.0 	      3 
 273.0 	      3 
 276.0 	      3 
 279.0 	      3 
 282.0 	      3 
 285.0 	      3 
 288.0 	      9 
 291.0 	      9 
 294.0 	      9 
 297.0 	      9 
 300.0 	      9 
 303.0 	      9 
 306.0 	      5 
 309.0 	      5 
 312.0 	      5 
 315.0 	      5 
 318.0 	      5 
 321.0 	      5 
 324.0 	      0 
 342.0 	     10 
 345.0 	     10 
 348.0 	     10 
 351.0 	     10 
 354.0 	     10 
 357.0 	     10 
 360.0 	      4 
 363.0 	      4 
 366.0 	      4 
 369.0 	      4 
 372.0 	      4 
 375.0 	      4 
 378.0 	      8 
 381.0 	      8 
 384.0 	      8 
 387.0 	      8 
 390.0 	      8 
 393.0 	      8 
 396.0 	      2 
 399.0 	      2 
 402.0 	      2 
 405.0 	      2 
 408.0 	      2 
 411.0 	      2 
 414.0 	      6 
 417.0 	      6 
 420.0 	      6 
 423.0 	      6 
 426.0 	      6 
 429.0 	      6 
 432.0 	      0 
