Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
21,21,Wooster,2023-01-06,1,Chromatic,Nail,1,0,2,0.166666666666667,0.833333333333333,UpperRight,DarkBlue,LightGreen,LightGray,DarkRed,DarkBlue,UpperLeft,DarkRed,0.463687150837989,1.06743621478398,1
21,21,Wooster,2023-01-06,2,Achromatic,Pacman,1,1,2,0.166666666666667,0.833333333333333,UpperRight,Pacman,LeftArrow,Chevron,House,Pacman,UpperRight,Pacman,0.177777777777778,4.30853087349131,1
21,21,Wooster,2023-01-06,3,Colors,DarkBlue,1,1,2,0.166666666666667,0.833333333333333,LowerLeft,Spade,Hourglass,Nail,Bar,Nail,LowerLeft,Nail,0.388888888888889,1.25809996363298,1
21,21,Wooster,2023-01-06,4,Chromatic,Dodecagon,1,1,2,0.166666666666667,0.833333333333333,LowerLeft,DarkGray,LightGray,DarkTurquiose,LightRed,DarkTurquiose,LowerLeft,DarkTurquiose,0.926553672316384,0.447292211152971,1
21,21,Wooster,2023-01-06,5,Achromatic,Star,1,1,2,0.166666666666667,0.833333333333333,UpperLeft,Heart,Tie,Pacman,Star,Star,UpperLeft,Star,0.411111111111111,1.7091544456705,1
21,21,Wooster,2023-01-06,6,Colors,DarkGray,1,0,2,0.166666666666667,0.833333333333333,LowerRight,Hourglass,Hat,UpArrow,Rabbit,Hat,LowerLeft,UpArrow,0.558011049723757,0.646707066239639,1
21,21,Wooster,2023-01-06,7,Chromatic,Puzzle,1,0,2,0.166666666666667,0.833333333333333,UpperLeft,DarkGray,DarkTurquiose,LightRed,DarkPurple,DarkPurple,UpperRight,DarkGray,0.833333333333333,0.436774066467845,1
21,21,Wooster,2023-01-06,8,Achromatic,Acorn,1,1,2,0.166666666666667,0.833333333333333,LowerLeft,Ditto,Star,Acorn,Jellyfish,Acorn,LowerLeft,Acorn,0.49171270718232,2.39946568254002,1
21,21,Wooster,2023-01-06,9,Colors,LightTurquiose,1,1,2,0.166666666666667,0.833333333333333,UpperRight,Spade,Bar,Venn,Sawblade,Spade,UpperRight,Spade,0.622950819672131,0.631048069901204,1
21,21,Wooster,2023-01-06,10,Chromatic,Lock,1,1,2,0.166666666666667,0.833333333333333,UpperLeft,LightTurquiose,LightPurple,DarkBlue,LightGreen,LightGreen,UpperLeft,LightGreen,0.826815642458101,0.656594091375777,1
21,21,Wooster,2023-01-06,11,Achromatic,Crowbar,1,1,2,0.166666666666667,0.833333333333333,LowerRight,Gem,Crowbar,Ditto,Jellyfish,Crowbar,LowerRight,Crowbar,0.41340782122905,1.1836067763789,1
21,21,Wooster,2023-01-06,12,Colors,DarkTurquiose,1,1,2,0.166666666666667,0.833333333333333,LowerRight,Lock,Dodecagon,Bar,Hat,Dodecagon,LowerRight,Dodecagon,0.445054945054945,1.18905475583903,1
21,21,Wooster,2023-01-06,13,Chromatic,UpArrow,1,0,2,0.166666666666667,0.833333333333333,LowerRight,DarkPurple,DarkRed,DarkYellow,DarkGreen,DarkRed,UpperLeft,DarkGreen,0.82122905027933,0.492917121582792,1
21,21,Wooster,2023-01-06,14,Achromatic,Tie,1,1,2,0.166666666666667,0.833333333333333,LowerLeft,Heart,Acorn,Tie,Pacman,Tie,LowerLeft,Tie,0.414364640883978,1.25749118634547,1
21,21,Wooster,2023-01-06,15,Colors,LightPurple,1,0,2,0.166666666666667,0.833333333333333,UpperLeft,Venn,Spike,Diamond,Rabbit,Rabbit,LowerRight,Spike,0.519553072625698,0.952347536733666,1
21,21,Wooster,2023-01-06,16,Chromatic,Hat,1,0,2,0.166666666666667,0.833333333333333,UpperLeft,DarkTurquiose,DarkYellow,LightTurquiose,DarkGray,DarkGray,LowerLeft,LightTurquiose,0.801104972375691,0.59290643970089,1
