   0.0 	      0 
  18.0 	     10 
  21.0 	     10 
  24.0 	     10 
  27.0 	     10 
  30.0 	     10 
  33.0 	     10 
  36.0 	      1 
  39.0 	      1 
  42.0 	      1 
  45.0 	      1 
  48.0 	      1 
  51.0 	      1 
  54.0 	      7 
  57.0 	      7 
  60.0 	      7 
  63.0 	      7 
  66.0 	      7 
  69.0 	      7 
  72.0 	      3 
  75.0 	      3 
  78.0 	      3 
  81.0 	      3 
  84.0 	      3 
  87.0 	      3 
  90.0 	      9 
  93.0 	      9 
  96.0 	      9 
  99.0 	      9 
 102.0 	      9 
 105.0 	      9 
 108.0 	      0 
 126.0 	      4 
 129.0 	      4 
 132.0 	      4 
 135.0 	      4 
 138.0 	      4 
 141.0 	      4 
 144.0 	      8 
 147.0 	      8 
 150.0 	      8 
 153.0 	      8 
 156.0 	      8 
 159.0 	      8 
 162.0 	      2 
 165.0 	      2 
 168.0 	      2 
 171.0 	      2 
 174.0 	      2 
 177.0 	      2 
 180.0 	      6 
 183.0 	      6 
 186.0 	      6 
 189.0 	      6 
 192.0 	      6 
 195.0 	      6 
 198.0 	      5 
 201.0 	      5 
 204.0 	      5 
 207.0 	      5 
 210.0 	      5 
 213.0 	      5 
 216.0 	      0 
 234.0 	      5 
 237.0 	      5 
 240.0 	      5 
 243.0 	      5 
 246.0 	      5 
 249.0 	      5 
 252.0 	      6 
 255.0 	      6 
 258.0 	      6 
 261.0 	      6 
 264.0 	      6 
 267.0 	      6 
 270.0 	      2 
 273.0 	      2 
 276.0 	      2 
 279.0 	      2 
 282.0 	      2 
 285.0 	      2 
 288.0 	      8 
 291.0 	      8 
 294.0 	      8 
 297.0 	      8 
 300.0 	      8 
 303.0 	      8 
 306.0 	      4 
 309.0 	      4 
 312.0 	      4 
 315.0 	      4 
 318.0 	      4 
 321.0 	      4 
 324.0 	      0 
 342.0 	      9 
 345.0 	      9 
 348.0 	      9 
 351.0 	      9 
 354.0 	      9 
 357.0 	      9 
 360.0 	      3 
 363.0 	      3 
 366.0 	      3 
 369.0 	      3 
 372.0 	      3 
 375.0 	      3 
 378.0 	      7 
 381.0 	      7 
 384.0 	      7 
 387.0 	      7 
 390.0 	      7 
 393.0 	      7 
 396.0 	      1 
 399.0 	      1 
 402.0 	      1 
 405.0 	      1 
 408.0 	      1 
 411.0 	      1 
 414.0 	     10 
 417.0 	     10 
 420.0 	     10 
 423.0 	     10 
 426.0 	     10 
 429.0 	     10 
 432.0 	      0 
