14,16,17,18,19,20,21,22,23,24,5,25,6,7,8,9,10,11,12,13
0.943181818,0.136363636,0.920454545,0.863636364,0,0.943181818,0.954545455,0.157303371,0.954545455,0.772727273,0.954545455,0.920454545,0.818181818,0.965909091,0.943181818,0.931818182,0.784090909,0.875,0.471264368,0.909090909
1,0.855555556,1,0.977777778,0.388888889,0.955555556,0.988888889,0.877777778,0.988888889,1,1,1,0.822222222,0.988888889,0.988888889,1,0.988888889,0.9,0.866666667,0.966666667
0.8,0.933333333,1,0.977777778,0.988888889,0.977777778,0.966666667,1,0.788888889,1,1,1,0.844444444,1,1,0.966666667,0.977777778,0.855555556,0.844444444,0.855555556
1,0.811111111,0.966666667,0.966666667,0.988888889,0.988888889,1,1,0.7,0.988888889,1,0.988888889,0.844444444,0.977777778,0.766666667,1,0.811111111,0.988888889,0.7,1
1,0.822222222,0.866666667,1,0.988888889,0.966666667,0.788888889,0.988888889,0.722222222,0.977777778,1,0.988888889,0.966666667,0.988888889,0.788888889,0.988888889,0.955555556,0.933333333,0.988888889,0.988888889
0.877777778,0.777777778,0.966666667,0.544444444,1,0.566666667,0.811111111,0.755555556,1,0.822222222,0.988888889,0.2,0.977777778,1,1,1,0.788888889,0.7,1,0.866666667
0.033333333,0,0.077777778,0.066666667,0.078651685,0.011111111,0.077777778,0.044444444,0.144444444,0.222222222,0.077777778,0.055555556,0.077777778,0.077777778,0.088888889,0.1,0.1,0.066666667,0.066666667,0.077777778
0.921348315,0.488888889,0.933333333,0.911111111,0.777777778,0.922222222,0.911111111,0.9,0.666666667,0.8,0.844444444,0.611111111,0.933333333,0.822222222,0.888888889,0.733333333,0.933333333,0.755555556,0.922222222,0.888888889
0.822222222,1,1,1,0.7,0.988888889,0.988888889,1,1,1,0.911111111,0.833333333,1,0.866666667,0.977777778,0.722222222,1,1,1,0.844444444
1,1,0.788888889,1,1,0.766666667,1,1,0.811111111,1,0.911111111,1,0.988888889,0.988888889,0.911111111,0.988888889,0.988888889,0.977777778,0.877777778,1
0.988888889,1,1,1,1,0.977777778,0.988888889,1,1,1,0.9,0.988888889,0.8,1,1,0.677777778,0.822222222,0.842696629,0.877777778,1
1,0.877777778,0.866666667,0.988888889,1,1,0.988888889,0.911111111,1,1,1,0.922222222,0.9,0.988888889,1,0.833333333,0.811111111,0.655555556,0.844444444,0.844444444
0.855555556,0.866666667,1,0.833333333,1,0.966666667,0.844444444,0.777777778,1,0.822222222,0.988888889,0.944444444,0.966666667,1,1,0.955555556,0.988888889,0.555555556,1,1
0.088888889,0.077777778,0.188888889,0.388888889,0.111111111,0.1,0.088888889,0.1,0.1,0.088888889,0.111111111,0.088888889,0.088888889,0.1,0.1,0.088888889,0.088888889,0.111111111,0.077777778,0.088888889
0.911111111,0.933333333,0.933333333,1,0.755555556,0.933333333,0.922222222,0.922222222,0.944444444,0.933333333,0.933333333,0.844444444,0.811111111,0.811111111,0.777777778,0.922222222,0.722222222,0.788888889,0.921348315,0.911111111
0.988888889,1,0.866666667,1,0.866666667,1,0.988888889,1,0.977777778,1,1,0.655555556,1,1,1,0.822222222,0.855555556,0.833333333,1,1
1,1,0.988888889,1,0.922222222,0.844444444,0.988888889,0.988888889,1,0.844444444,0.911111111,0.977777778,0.877777778,1,1,0.988888889,0.788888889,1,1,1
0.811111111,1,1,0.977777778,0.988888889,1,0.988888889,1,0.977777778,1,0.933333333,0.955555556,1,1,1,1,0.955555556,1,0.877777778,0.955555556
1,0.844444444,0.788888889,1,1,0.844444444,1,0.966666667,0.8,1,0.911111111,0.888888889,0.977777778,1,0.822222222,0.988888889,0.977777778,1,0.911111111,0.888888889
0.8,0.833333333,0.744444444,0.833333333,1,0.966292135,0.844444444,0.988888889,1,0.922222222,1,0.844444444,1,1,1,0.8,1,0.855555556,0.844444444,1
0.111111111,0.111111111,0.088888889,0.122222222,0.166666667,0.1,0.088888889,0.111111111,0.111111111,0.133333333,0.088888889,0.055555556,0.1,0.377777778,0.111111111,0.1,0.122222222,0.111111111,0.088888889,0.088888889
0.733333333,0.9,0.777777778,0.922222222,0.922222222,0.911111111,0.888888889,0.866666667,0.9,0.977777778,0.744444444,0.8,0.833333333,0.888888889,0.877777778,0.922222222,0.866666667,0.7,0.922222222,0.955555556
1,1,0.988888889,1,0.988888889,1,1,1,0.755555556,1,0.966666667,1,0.988888889,1,0.966666667,0.822222222,1,0.977777778,0.988888889,1
1,1,1,1,1,0.955555556,0.988888889,1,0.955555556,1,1,0.988888889,1,1,1,0.988888889,0.977777778,1,1,1
0.955555556,0.877777778,1,1,0.988888889,0.833333333,0.966666667,0.977777778,0.888888889,0.855555556,1,0.977777778,1,0.988888889,0.911111111,0.988888889,1,1,0.922222222,0.988888889
0.887640449,1,0.988888889,0.988888889,0.944444444,1,1,1,0.988888889,1,0.966666667,0.811111111,0.877777778,0.911111111,0.811111111,0.844444444,0.977777778,1,1,0.833333333
1,0.955555556,0.944444444,1,0.944444444,0.988888889,0.833333333,0.988888889,1,0.988888889,0.811111111,0.911111111,0.988888889,1,0.922222222,0.722222222,0.811111111,1,0.944444444,1
0.133333333,0.488888889,0.1,0.1,0.166666667,0.144444444,0.055555556,0.033333333,0.122222222,0.1,0.111111111,0.155555556,0.1,0.144444444,0.122222222,0.111111111,0.266666667,0.111111111,0.055555556,0.177777778
0.866666667,0.866666667,0.911111111,0.744444444,0.933333333,0.888888889,0.711111111,0.933333333,0.788888889,0.855555556,0.877777778,0.844444444,0.888888889,0.9,0.888888889,0.622222222,0.822222222,0.866666667,0.977777778,0.933333333
