1,2,3,4,5,6
0.631446254640214,0.379330484624561,0.631048069901204,0.718460412317139,9.62648413531423,0.420425135467955
0.305356111227151,0.350123755673662,0.426951413163159,0.855732320774926,0.555068233099129,0.219239816004505
0.204760511803102,0.526216947838866,0.457285607309997,0.23682948848673,0.425461288810842,0.300979181845589
2.75203693578627,4.44652592289923,4.58176131030249,0.577123563667602,4.46615942184259,4.35863758485179
0.307121964036946,0.452928202224971,0.572537064557536,0.274065889516921,0.293423711479141,0.271719322004177
0.318586496806241,0.307121964036946,0.181538362181295,0.349783753742625,0.426113034655053,0.160658945402654
4.4414570918581,0.273944604909826,0.181538362181295,0.359427542648351,0.429444799577412,0.317658067086361
4.16074550626022,3.88353255228847,3.9159290405436,5.13616380309344,3.93291058754404,4.30970970173056
0.438316641236244,0.374163864927475,0.211320605450504,0.226146024430443,0.460271245793169,0.286025429524806
0.276660600443605,0.299015881956119,0.21506962730988,0.356525512237764,0.349670272831934,0.321317890805308
0.367600440794611,0.325932561229878,0.24255726598605,0.249576789525405,0.313010748145392,0.211320605450504
3.91187880580335,4.45416204710673,3.53087549368181,4.99368959825458,3.88031439154343,3.82539502338356
0.38965546390541,0.370573953642908,0.207265552447267,0.905241923352592,0.380629086861846,0.431942631984113
0.416681463410682,0.317462995694592,0.198260388304482,0.419040248441472,0.317085326223068,0.39171227451359
0.390140912734958,0.251776345561316,0.177741877922637,0.63773739335676,0.291313840994416,0.493608375859151
3.6703626547039,4.27877794923844,3.83037510306325,4.05645602646687,4.33291399602266,4.20451164111351
0.327751874220686,0.391649361515535,0.491676740825549,0.508183644250992,0.357214282958513,0.286025429524806
0.545659879099486,0.349777748635954,0.221231386587239,0.428433790317042,0.313010748145392,0.199556393922404
9.67980250813536,0.274065889516921,0.23682948848673,0.564711008498304,0.417538818588795,0.349670272831934
5.0951075541193,1.95592225083182,4.42365927925457,4.17216308467276,4.41081460783344,4.55908217121735
0.593204504928054,0.29193130701711,0.23626212900358,0.637684337441678,0.328511079209636,0.217213889853354
0.486230125824369,0.289813795728249,0.177898544859258,0.759614244575722,0.23682948848673,0.267466876554027
1.40300584477848,0.315584155639895,0.228473209776738,0.426951413163159,0.286025429524806,0.226078097615213
4.17192214311404,3.86779015178401,3.48454684330521,4.12927899108628,4.76102216647492,3.94490844441005
0.255469809071692,0.422848483837199,0.293084954542832,0.514483017100886,0.595463410218026,0.283504550178846
0.442462773174477,0.419290168354451,0.275201469456595,0.327119535952318,0.25870929611406,0.181538362181295
8.1019157687259,0.325932561229878,0.207265552447267,0.351707656646076,0.324012448975904,0.207912054116285
8.1019157687259,4.04675052103601,3.56010606551738,3.46555199426653,4.09973922976237,0.825816436750096
5.67775998693128,0.410067443396464,0.318451023222601,0.231060662273646,0.643262150622906,0.260550141450708
8.1019157687259,0.391649361515535,0.207265552447267,0.165045286500559,0.349670272831934,0.249878392911559
8.1019157687259,0.424887977722109,0.181538362181295,0.386787152905089,0.460411181265258,0.211320605450504
8.1019157687259,3.67666182533446,4.51359671102943,4.0007800382772,3.29141630865176,3.47508073609078
10.3607082724795,0.566460233884372,0.23682948848673,0.507472619910358,0.41582410823257,0.558862261533291
1.17777985819719,0.513736901554822,0.233661050488679,0.214284425436138,0.221231386587239,0.296602252464027
6.2182795104198,0.511924267820246,0.221231386587239,0.633249392958803,0.349670272831934,0.211320605450504
7.07734775086637,1.65070563040023,1.83413068275105,4.56537648384587,2.63288183679725,3.52481897851359
0.560773429172631,0.434934650461321,0.349670272831934,0.296602252464027,0.310066356091169,0.297560489990378
0.28430268370376,0.418865611643531,0.230135622896585,0.337801417030906,0.351707656646076,0.207588803281776
0.336890200927855,0.429439653240687,0.14671185573957,0.184971427098083,0.348518816403702,0.249878392911559
4.12695440316778,3.92265642878267,3.27034099482743,3.21710589928037,2.96329257328018,4.0639225843837
8.09212103116147,0.454160033354735,0.293423711479141,0.568998098147106,0.514636346710295,0.226308009682823
8.1019157687259,0.562400901798094,0.276303565418991,0.278484889557516,0.648179912563775,0.153756677943607
8.1019157687259,0.438316641236244,0.233367547333336,0.758235751463947,0.497210082831384,0.171500265462408
8.1019157687259,1.49997860504672,3.92332390019476,3.93310508755022,0.703681429600755,0.636313435302099
8.1019157687259,0.584823027930807,0.272667095411273,0.363910575699363,0.365338582578601,0.217248245421772
8.1019157687259,0.56268459681197,0.277524780174903,0.256975112759894,0.282643177268323,0.243115062912184
8.1019157687259,0.39887861310318,0.303960538627135,0.491428491547582,0.287961754656075,0.260172962959014
9.77118259149281,3.96930895681841,4.524638842314,2.80161798391752,4.08301463510357,3.84941622998962
NaN,0.467756023391218,0.345206767946575,0.566827070274681,0.430563766464671,0.66624290974456
NaN,0.426689242822449,0.221231386587239,0.524863928937024,0.434500570649406,0.349670272831934
NaN,0.391191130681883,0.219176360995168,0.298518727516728,0.346225459853646,0.566827070274681
NaN,4.88226425482348,3.81034564154189,3.82656881323927,4.09539606388384,3.1545097934194
NaN,0.44838527348506,0.894082635383103,0.566707060981048,0.489555186647062,0.253480083826968
NaN,0.479167275491189,0.285511386622052,0.175303501888942,0.357750197577609,0.276660600443605
NaN,0.37077855713273,0.32403373138528,0.288228888263946,0.634314106807572,0.211320605450504
NaN,2.83143265413156,0.529466934285681,4.14509571953846,3.91299703793483,4.69208341409347
NaN,0.628402806740553,0.226308009682823,0.526522899153116,0.708475816933414,0.429636150600193
NaN,0.438316641236244,0.14671185573957,0.360112854232701,0.643262150622906,0.209616329783395
NaN,0.486974922608214,0.233199660378,0.411484484269194,0.58604116887522,0.28430268370376
NaN,4.29061650803131,4.59908720746576,4.69561019027347,4.08486513433365,3.75428824804215
NaN,0.334227928422364,0.231060662273646,0.396180787149176,0.733559278697852,0.357750197577609
NaN,0.383894540583557,0.181538362181295,0.351707656646076,0.536085786732017,0.181538362181295
NaN,0.431021282507173,0.189665242312281,0.26197214121424,0.407833426659675,0.181538362181295
NaN,3.9927072922648,3.49050255406218,0.699843379359029,0.80528923986306,4.14314186183542
NaN,0.396637145093513,0.319104994822778,0.463734759964024,0.512598945401066,0.568998098147106
NaN,0.293423711479141,0.218993898667021,0.503002344408765,0.634314106807572,0.272904937375282
NaN,0.367600440794611,0.211320605450504,0.392265777145346,0.492880247469755,0.349670272831934
NaN,4.23042155646685,3.90097134400784,3.9247581120494,0.570520917328458,3.96138985621147
NaN,0.454160033354735,0.320243437790919,0.605985710296225,0.38096314304693,0.367600440794611
NaN,0.429772949290544,0.261289102740616,0.348759056728883,0.289724570501973,0.244739142370858
NaN,0.545305762139836,0.198260388304482,0.326319784188189,0.226146024430443,0.321317890805308
NaN,4.35281807358724,0.840951975968946,3.66822537446753,1.20168148532034,0.817976244933588
NaN,0.265978171281415,0.220927786927674,0.788883894298744,0.660186535954703,0.349670272831934
NaN,0.225676720738703,0.207265552447267,0.281728236429003,0.397484214441567,0.276660600443605
NaN,0.37613971965158,0.17425872753722,0.4260206962386,0.371870080223096,0.211320605450504
NaN,3.87125835228841,3.15376675900095,3.72308904480838,4.31833236332026,1.73364788245183
NaN,5.16905798648927,0.303786390787166,0.291646800803114,0.49504516515057,0.40145718219558
NaN,0.325932561229878,0.233198875950082,0.256822895651733,0.349670272831934,0.296602252464027
NaN,0.286025429524806,0.291928029241113,0.431476810908918,0.308910573330016,0.416681463410682
NaN,4.09304463597655,4.00746493457481,3.71935477614053,3.41531830569945,0.420569931021462
NaN,0.546829023860743,0.780586096310936,0.841914476228125,0.668439539887735,0.510601362416849
NaN,0.295253005026471,0.23682948848673,0.506452422300065,0.350688964739005,0.351707656646076
NaN,0.35033231771272,0.191085390826753,0.290581346527308,0.293423711479141,0.351707656646076
NaN,4.09086969158596,3.642550726687,4.02443873399781,1.27465243499702,3.23040052497173
NaN,0.51091482983606,0.527308026628033,0.298518727516728,0.644984608431272,0.963084990951085
NaN,0.357214282958513,0.245167871328143,0.243353940699144,0.578262107996861,0.252843408079034
NaN,0.37613971965158,0.318541967389223,0.431942631984113,0.426113034655053,0.212869585540729
NaN,3.2895161696301,3.77006764954357,3.52408328746667,1.10349403578337,0.989377902314865
NaN,0.657301553875495,0.408718927331253,0.510601362416849,0.796215871885299,0.32427919761777
NaN,0.357750197577609,0.233945075380188,0.209807070993082,0.431942631984113,0.350688964739005
NaN,0.424887977722109,0.434500570649406,0.274210646037113,0.432463412981175,0.293423711479141
NaN,3.95341959207004,3.82253006456256,3.47636692935549,3.41286898885843,3.54384530883933
NaN,0.60925789009019,0.507316725134257,0.638722655599027,0.71292172659645,0.595293380709818
NaN,0.506779940803561,0.203569211336866,0.329814094122914,0.207912054116285,0.208102795325973
NaN,0.481217696230396,0.218993898667021,0.20497080999243,0.427409864905405,0.22062519530338
NaN,3.75356540654356,4.60549332334918,4.29921106496527,0.573359598466693,1.03205235400143
NaN,0.413053831111734,1.02579734089991,1.15636368166913,0.431942631984113,0.317650704252517
NaN,0.451025802694173,0.365613278860115,0.211320605450504,0.315584155639895,0.160658945402654
NaN,0.347847840625833,NaN,0.280983670832886,0.363910575699363,0.214284425436138
NaN,3.27490969352992,NaN,3.1887780433063,6.23448437566343,0.547474024132654
NaN,0.818095793887498,NaN,0.875876394116005,8.88177249848997,1.03324799591373
NaN,0.476993074607793,NaN,0.194401957314281,0.789987247275521,0.211320605450504
NaN,0.363910575699363,NaN,0.283516437431298,6.29274148443134,0.21929699430895
NaN,3.78135681076052,NaN,3.35128465751599,3.72904642198099,0.302142000170456
NaN,2.51641822178055,NaN,0.470641845782968,10.6501516403109,0.422641210901009
NaN,0.52937856698841,NaN,0.201353173070606,0.638291359652164,0.207912054116285
NaN,0.409520589152147,NaN,0.281343014984205,3.62669380851161,0.207265552447267
NaN,3.60893147441471,NaN,1.89068892591283,0.908039787591359,0.386306252281233
