Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
9,9,Wooster,2023-01-23,1,Colors,DarkGray,1,0,1,0.5,1,UpperLeft,Rabbit,UpArrow,Spike,Hat,Hat,LowerLeft,Spike,0.761363636363636,0.788385985652772,1
9,9,Wooster,2023-01-23,2,Chromatic,Diamond,1,1,1,0.5,1,LowerLeft,LightGray,DarkGreen,LightYellow,LightTurquiose,LightYellow,LowerLeft,LightYellow,0.593406593406593,0.540809804979378,1
9,9,Wooster,2023-01-23,3,Colors,LightGreen,1,1,1,0.5,1,LowerLeft,Spade,Hourglass,Lock,Bar,Lock,LowerLeft,Lock,0.477777777777778,1.39329421151855,1
9,9,Wooster,2023-01-23,4,Chromatic,Hourglass,1,1,1,0.5,1,LowerRight,LightGray,LightRed,DarkYellow,DarkTurquiose,LightRed,LowerRight,LightRed,0.840909090909091,0.584138879431333,1
9,9,Wooster,2023-01-23,5,Colors,DarkPurple,1,0,1,0.5,1,UpperLeft,Venn,Spade,UpArrow,Puzzle,Puzzle,LowerLeft,UpArrow,0.123595505617978,3.41043118624158,1
9,9,Wooster,2023-01-23,6,Chromatic,Rabbit,1,0,1,0.5,1,LowerLeft,LightTurquiose,LightRed,LightPurple,DarkBlue,LightPurple,LowerRight,LightRed,0.886363636363636,0.377864396533184,1
9,9,Wooster,2023-01-23,7,Colors,DarkTurquiose,1,0,1,0.5,1,LowerLeft,Hat,Puzzle,Dodecagon,Sawblade,Dodecagon,LowerRight,Puzzle,0.426966292134831,1.28953184423366,1
9,9,Wooster,2023-01-23,8,Chromatic,Bar,1,0,1,0.5,1,LowerRight,DarkYellow,DarkGreen,LightTurquiose,DarkGray,DarkGreen,UpperRight,DarkYellow,0.208791208791209,1.74641376529242,1
9,9,Wooster,2023-01-23,9,Colors,DarkRed,1,1,1,0.5,1,UpperLeft,Spade,Rabbit,Hat,UpArrow,UpArrow,UpperLeft,UpArrow,0.6,0.645172926960235,1
9,9,Wooster,2023-01-23,10,Chromatic,Spade,1,1,1,0.5,1,UpperRight,LightTurquiose,DarkGray,LightPurple,DarkGreen,LightTurquiose,UpperRight,LightTurquiose,0.120879120879121,1.56425565952782,1
9,9,Wooster,2023-01-23,11,Colors,DarkYellow,1,0,1,0.5,1,LowerRight,Lock,Spike,Venn,Rabbit,Spike,UpperRight,Lock,0.822222222222222,0.384200813305773,1
9,9,Wooster,2023-01-23,12,Chromatic,Lock,1,0,1,0.5,1,UpperLeft,DarkGray,DarkTurquiose,LightYellow,LightGreen,LightGreen,LowerLeft,LightYellow,0.511111111111111,0.978482226056537,1
9,9,Wooster,2023-01-23,13,Colors,LightBlue,1,0,1,0.5,1,LowerRight,Rabbit,Sawblade,Lock,Dodecagon,Sawblade,UpperRight,Rabbit,0.472527472527473,1.04793993236911,1
9,9,Wooster,2023-01-23,14,Chromatic,Nail,1,0,1,0.5,1,UpperLeft,LightGray,LightRed,LightBlue,DarkBlue,DarkBlue,LowerRight,LightRed,0.681318681318681,0.868488069851906,1
9,9,Wooster,2023-01-23,15,Colors,LightGray,1,0,1,0.5,1,UpperLeft,Spade,UpArrow,Sawblade,Venn,Venn,UpperRight,Spade,0.382978723404255,1.2474461798023,1
9,9,Wooster,2023-01-23,16,Chromatic,Sawblade,1,1,1,0.5,1,LowerRight,LightRed,LightBlue,LightYellow,DarkRed,LightBlue,LowerRight,LightBlue,0.652173913043478,0.44227932567488,1
9,9,Wooster,2023-01-23,17,Colors,LightPurple,1,0,1,0.5,1,LowerLeft,Dodecagon,Venn,Rabbit,Lock,Rabbit,UpperRight,Dodecagon,0.32258064516129,1.34183586485334,1
9,9,Wooster,2023-01-23,18,Chromatic,UpArrow,1,0,1,0.5,1,UpperRight,DarkRed,DarkBlue,LightYellow,DarkPurple,DarkRed,UpperLeft,DarkPurple,0.3,1.69944536817654,1
9,9,Wooster,2023-01-23,19,Colors,DarkGreen,1,0,1,0.5,1,UpperRight,Bar,Hat,Nail,Puzzle,Bar,LowerLeft,Nail,0.684782608695652,0.333990807066275,1
9,9,Wooster,2023-01-23,20,Chromatic,Dodecagon,1,0,1,0.5,1,LowerLeft,LightYellow,LightTurquiose,DarkTurquiose,LightRed,DarkTurquiose,LowerRight,LightTurquiose,0.0674157303370786,3.65380681713179,1
9,9,Wooster,2023-01-23,21,Colors,LightYellow,1,1,1,0.5,1,UpperRight,Diamond,Hourglass,Rabbit,UpArrow,Diamond,UpperRight,Diamond,0.738636363636364,0.431166582730823,1
9,9,Wooster,2023-01-23,22,Chromatic,Puzzle,1,0,1,0.5,1,LowerLeft,LightGreen,LightPurple,DarkPurple,DarkTurquiose,DarkPurple,LowerRight,LightPurple,0.613636363636364,0.670478981831678,1
9,9,Wooster,2023-01-23,23,Colors,LightRed,1,0,1,0.5,1,UpperRight,Hourglass,Hat,Dodecagon,Rabbit,Hourglass,LowerLeft,Dodecagon,0.348314606741573,1.4521508715885,1
9,9,Wooster,2023-01-23,24,Chromatic,Hat,1,0,1,0.5,1,LowerLeft,DarkRed,LightTurquiose,DarkGray,LightGreen,DarkGray,LowerRight,LightTurquiose,0.853932584269663,0.566621265686767,1
9,9,Wooster,2023-01-23,25,Colors,LightTurquiose,1,0,1,0.5,1,UpperLeft,Spike,Hourglass,Dodecagon,Spade,Spade,UpperRight,Spike,0.0224719101123595,3.96903283640036,1
9,9,Wooster,2023-01-23,26,Chromatic,Venn,1,0,1,0.5,1,UpperLeft,LightYellow,LightPurple,LightBlue,LightGray,LightGray,UpperRight,LightYellow,0.692307692307692,0.418155201240947,1
9,9,Wooster,2023-01-23,27,Colors,DarkBlue,1,0,1,0.5,1,UpperLeft,Puzzle,Rabbit,Hourglass,Nail,Nail,LowerRight,Rabbit,0.494505494505495,1.06520379838586,1
9,9,Wooster,2023-01-23,28,Chromatic,Spike,1,1,1,0.5,1,UpperLeft,DarkBlue,LightPurple,LightGreen,DarkYellow,DarkYellow,UpperLeft,DarkYellow,0.208791208791209,2.29609274918791,1
