Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
4,4,Wooster,2023-01-23,1,Chromatic,Diamond,1,0,1,0.5,1,LowerLeft,DarkYellow,LightPurple,LightYellow,DarkRed,LightYellow,LowerRight,LightPurple,0.896551724137931,0.491590009479863,0
4,4,Wooster,2023-01-23,2,Colors,DarkTurquiose,1,0,1,0.5,1,UpperRight,Dodecagon,Rabbit,Nail,Hat,Dodecagon,LowerRight,Rabbit,0.573033707865168,0.715500395155218,0
4,4,Wooster,2023-01-23,3,Chromatic,Venn,1,0,1,0.5,1,LowerLeft,DarkRed,LightRed,LightGray,DarkYellow,LightGray,UpperRight,DarkRed,0.406593406593407,2.72772542235499,0
4,4,Wooster,2023-01-23,4,Colors,LightPurple,1,0,1,0.5,1,LowerLeft,UpArrow,Dodecagon,Rabbit,Lock,Rabbit,UpperRight,UpArrow,1,0.249878392911559,0
4,4,Wooster,2023-01-23,5,Chromatic,Dodecagon,1,0,1,0.5,1,LowerLeft,LightYellow,LightGray,DarkTurquiose,LightRed,DarkTurquiose,None,None,0.131868131868132,3.47490616151406,0
4,4,Wooster,2023-01-23,6,Colors,DarkYellow,1,1,1,0.5,1,UpperLeft,Rabbit,Diamond,Sawblade,Spike,Spike,UpperLeft,Spike,0.857142857142857,0.332801062247868,0
4,4,Wooster,2023-01-23,7,Chromatic,Hat,1,0,1,0.5,1,UpperRight,DarkGray,LightRed,DarkBlue,LightTurquiose,DarkGray,LowerRight,LightRed,0.6,0.493408321395788,0
4,4,Wooster,2023-01-23,8,Colors,LightGray,1,0,1,0.5,1,UpperLeft,Hat,Rabbit,Hourglass,Venn,Venn,LowerRight,Rabbit,0.368421052631579,3.96056489388035,0
4,4,Wooster,2023-01-23,9,Chromatic,UpArrow,1,0,1,0.5,1,LowerLeft,DarkGray,LightBlue,DarkRed,DarkBlue,DarkRed,None,None,0.774193548387097,0.408890283961713,0
4,4,Wooster,2023-01-23,10,Colors,LightBlue,1,0,1,0.5,1,UpperRight,Sawblade,Hat,Diamond,Rabbit,Sawblade,None,None,0.0537634408602151,4.39259901155997,0
4,4,Wooster,2023-01-23,11,Chromatic,Nail,1,0,1,0.5,1,LowerRight,DarkYellow,DarkBlue,LightPurple,DarkRed,DarkBlue,None,None,1,0.305617425265397,0
4,4,Wooster,2023-01-23,12,Colors,DarkPurple,1,0,1,0.5,1,LowerLeft,Diamond,UpArrow,Puzzle,Spike,Puzzle,UpperLeft,Spike,0.417582417582418,1.2290313124014,0
4,4,Wooster,2023-01-23,13,Chromatic,Bar,1,0,1,0.5,1,LowerRight,DarkYellow,DarkGreen,DarkTurquiose,LightGreen,DarkGreen,UpperRight,DarkYellow,0.112359550561798,10.1728991020283,0
4,4,Wooster,2023-01-23,14,Colors,LightGreen,1,0,1,0.5,1,LowerRight,Sawblade,Lock,Dodecagon,Hat,Lock,UpperRight,Sawblade,1,0.366990311695283,0
4,4,Wooster,2023-01-23,15,Chromatic,Rabbit,1,0,1,0.5,1,LowerLeft,DarkGreen,DarkGray,LightPurple,LightTurquiose,LightPurple,UpperRight,DarkGreen,0.0224719101123595,4.1008875716681,0
4,4,Wooster,2023-01-23,16,Colors,LightRed,1,0,1,0.5,1,LowerLeft,Nail,Venn,Hourglass,Diamond,Hourglass,UpperRight,Nail,1,0.305356111227151,0
4,4,Wooster,2023-01-23,17,Chromatic,Spade,1,0,1,0.5,1,UpperRight,LightTurquiose,DarkGreen,DarkPurple,LightRed,LightTurquiose,UpperLeft,LightRed,0.586206896551724,0.650401419284607,0
4,4,Wooster,2023-01-23,18,Colors,DarkGray,1,0,1,0.5,1,LowerLeft,Puzzle,Dodecagon,Hat,Hourglass,Hat,None,None,0,4.18922531145061,0
4,4,Wooster,2023-01-23,19,Chromatic,Spike,1,0,1,0.5,1,UpperRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,20,Colors,LightTurquiose,1,0,1,0.5,1,LowerLeft,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,21,Chromatic,Lock,1,0,1,0.5,1,UpperRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,22,Colors,LightYellow,1,0,1,0.5,1,LowerRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,23,Chromatic,Puzzle,1,0,1,0.5,1,UpperLeft,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,24,Colors,DarkRed,1,0,1,0.5,1,LowerRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,25,Chromatic,Sawblade,1,0,1,0.5,1,LowerRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,26,Colors,DarkGreen,1,0,1,0.5,1,LowerRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,27,Chromatic,Hourglass,1,0,1,0.5,1,UpperRight,,,,,,None,None,NaN,NaN,0
4,4,Wooster,2023-01-23,28,Colors,DarkBlue,1,0,1,0.5,1,LowerRight,,,,,,None,None,NaN,NaN,0
