Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
10,13,Jeeves,2023-08-06,1,Chromatic,Nail,1,1,3,0,1,3,UpperLeft,LightPurple,DarkRed,DarkGreen,DarkBlue,DarkBlue,UpperLeft,DarkBlue,0,3.43385862887783,1
10,13,Jeeves,2023-08-06,2,Chromatic,Nail,1,1,3,0,1,3,UpperLeft,LightPurple,DarkRed,DarkGray,DarkBlue,DarkBlue,UpperLeft,DarkBlue,0.185185185185185,1.34056316139878,1
10,13,Jeeves,2023-08-06,3,Colors,DarkGray,1,0,3,0,1,3,UpperRight,Hat,Bar,Nail,Diamond,Hat,LowerLeft,Nail,0.00740740740740741,2.09664274919074,1
10,13,Jeeves,2023-08-06,4,Chromatic,Hat,1,0,3,0,1,3,LowerRight,DarkBlue,DarkGray,LightTurquiose,DarkGreen,DarkGray,UpperRight,DarkBlue,0.140740740740741,1.62368378244103,1
10,13,Jeeves,2023-08-06,5,Colors,DarkRed,1,0,3,0,1,3,LowerRight,Nail,UpArrow,Rabbit,Diamond,UpArrow,UpperRight,Nail,0.248148148148148,2.12587535195578,1
10,13,Jeeves,2023-08-06,6,Colors,DarkGray,1,0,3,0,1,3,UpperLeft,Bar,Rabbit,Diamond,Hat,Hat,UpperRight,Bar,0.47037037037037,1.01977622739868,1
10,13,Jeeves,2023-08-06,7,Chromatic,Spade,1,1,3,0,1,3,LowerRight,DarkBlue,LightTurquiose,DarkGreen,LightYellow,LightTurquiose,LowerRight,LightTurquiose,0.277777777777778,1.52490444240239,1
10,13,Jeeves,2023-08-06,8,Colors,DarkGray,1,0,3,0,1,3,UpperRight,Hat,Rabbit,Spade,UpArrow,Hat,LowerRight,Rabbit,0.22962962962963,1.34225785496731,1
10,13,Jeeves,2023-08-06,9,Colors,LightYellow,1,1,3,0,1,3,UpperLeft,Spade,Bar,Hat,Diamond,Diamond,UpperLeft,Diamond,0.488888888888889,1.01977622739868,1
10,13,Jeeves,2023-08-06,10,Colors,DarkBlue,1,0,3,0,1,3,LowerLeft,Diamond,Rabbit,Nail,Hat,Nail,UpperRight,Diamond,0.344444444444444,1.45908886788859,1
10,13,Jeeves,2023-08-06,11,Chromatic,UpArrow,1,1,3,0,1,3,LowerLeft,LightYellow,DarkBlue,DarkRed,LightPurple,DarkRed,LowerLeft,DarkRed,0.407407407407407,1.06521499348068,1
10,13,Jeeves,2023-08-06,12,Colors,LightTurquiose,1,1,3,0,1,3,UpperLeft,UpArrow,Diamond,Rabbit,Spade,Spade,UpperLeft,Spade,0.448148148148148,1.01977622739868,1
10,13,Jeeves,2023-08-06,13,Colors,DarkGray,1,0,3,0,1,3,LowerLeft,Rabbit,Spade,Hat,Bar,Hat,UpperLeft,Bar,0.548148148148148,0.89549336566533,1
10,13,Jeeves,2023-08-06,14,Chromatic,Bar,1,0,3,0,1,3,LowerRight,DarkGray,DarkGreen,DarkBlue,LightYellow,DarkGreen,UpperLeft,LightYellow,0.459259259259259,1.01977622739868,1
10,13,Jeeves,2023-08-06,15,Chromatic,Bar,1,0,3,0,1,3,LowerRight,DarkBlue,DarkGreen,LightPurple,DarkRed,DarkGreen,UpperRight,DarkBlue,0.255555555555556,1.33483916105731,1
11,14,Jeeves,2023-08-06,1,Chromatic,Bar,1,0,3,0,1,3,LowerLeft,DarkBlue,DarkGray,DarkGreen,DarkRed,DarkGreen,UpperLeft,DarkRed,0,22.5408885120845,1
11,14,Jeeves,2023-08-06,2,Colors,DarkBlue,1,1,3,0,1,3,UpperLeft,Spade,UpArrow,Diamond,Nail,Nail,UpperLeft,Nail,0,4.26085997392273,1
11,14,Jeeves,2023-08-06,3,Chromatic,Nail,1,1,3,0,1,3,UpperRight,DarkBlue,LightYellow,DarkGreen,DarkRed,DarkBlue,UpperRight,DarkBlue,0,3.49913593130045,1
11,14,Jeeves,2023-08-06,4,Chromatic,Hat,1,0,3,0,1,3,LowerLeft,LightTurquiose,DarkRed,DarkGray,DarkBlue,DarkGray,UpperRight,LightTurquiose,0.0777777777777778,1.82460134877973,1
11,14,Jeeves,2023-08-06,5,Colors,DarkGray,1,0,3,0,1,3,UpperLeft,UpArrow,Spade,Rabbit,Hat,Hat,LowerRight,Spade,0.0333333333333333,2.35604096089978,1
11,14,Jeeves,2023-08-06,6,Colors,DarkBlue,1,1,3,0,1,3,UpperRight,Nail,Rabbit,Hat,Spade,Nail,UpperRight,Nail,0.148148148148148,1.56394401323977,1
11,14,Jeeves,2023-08-06,7,Chromatic,Rabbit,1,0,3,0,1,3,UpperRight,LightPurple,LightTurquiose,LightYellow,DarkRed,LightPurple,LowerRight,LightTurquiose,0.0962962962962963,2.20467855613929,1
11,14,Jeeves,2023-08-06,8,Colors,DarkRed,1,0,3,0,1,3,LowerLeft,Hat,Bar,UpArrow,Diamond,UpArrow,UpperLeft,Diamond,0,2.68750590546506,1
11,14,Jeeves,2023-08-06,9,Chromatic,Rabbit,1,0,3,0,1,3,UpperLeft,LightYellow,DarkGray,LightTurquiose,LightPurple,LightPurple,LowerLeft,LightTurquiose,0.118518518518519,1.62368378244103,1
11,14,Jeeves,2023-08-06,10,Colors,DarkBlue,1,1,3,0,1,3,LowerLeft,Diamond,UpArrow,Nail,Spade,Nail,LowerLeft,Nail,0.0037037037037037,3.680884575697,1
11,14,Jeeves,2023-08-06,11,Colors,DarkGreen,1,0,3,0,1,3,LowerLeft,Spade,Hat,Bar,UpArrow,Bar,UpperRight,Spade,0.12962962962963,1.56852438920272,1
11,14,Jeeves,2023-08-06,12,Chromatic,Diamond,1,1,3,0,1,3,UpperRight,LightYellow,DarkGreen,DarkRed,DarkBlue,LightYellow,UpperRight,LightYellow,0.062962962962963,2.09664274919074,1
