Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
1,17,Wooster,2023-03-17,1,Colors,DarkGreen,1,1,3,0,1,3,UpperLeft,Lock,Diamond,Hat,Bar,Bar,UpperLeft,Bar,0.859259259259259,0.654571107543214,1
1,17,Wooster,2023-03-17,2,Colors,LightGreen,1,1,3,0,1,3,UpperLeft,Diamond,Hat,Bar,Lock,Lock,UpperLeft,Lock,0.814814814814815,0.494376738780643,1
1,17,Wooster,2023-03-17,3,Chromatic,Lock,1,1,3,0,1,3,LowerLeft,DarkGreen,DarkGray,LightGreen,LightYellow,LightGreen,LowerLeft,LightGreen,0.6,0.637455090927251,1
1,17,Wooster,2023-03-17,4,Colors,LightGreen,1,1,3,0,1,3,UpperLeft,Hat,Diamond,Bar,Lock,Lock,UpperLeft,Lock,0.896296296296296,0.318727545463626,1
1,17,Wooster,2023-03-17,5,Chromatic,Bar,1,1,3,0,1,3,LowerLeft,LightGreen,LightYellow,DarkGreen,DarkGray,DarkGreen,LowerLeft,DarkGreen,0.651851851851852,0.654571107543214,1
1,17,Wooster,2023-03-17,6,Chromatic,Hat,1,1,3,0,1,3,UpperLeft,DarkGreen,LightGreen,LightYellow,DarkGray,DarkGray,UpperLeft,DarkGray,0.918518518518519,0.436380738362143,1
1,17,Wooster,2023-03-17,7,Chromatic,Bar,1,1,3,0,1,3,LowerLeft,DarkGray,LightYellow,DarkGreen,LightGreen,DarkGreen,LowerLeft,DarkGreen,0.677777777777778,0.575402379319106,1
1,17,Wooster,2023-03-17,8,Colors,LightGreen,1,1,3,0,1,3,UpperLeft,Bar,Diamond,Hat,Lock,Lock,UpperLeft,Lock,0.803703703703704,0.494376738780643,1
1,17,Wooster,2023-03-17,9,Colors,DarkGray,1,1,3,0,1,3,UpperLeft,Bar,Diamond,Lock,Hat,Hat,UpperLeft,Hat,0.848148148148148,0.503863203245802,1
1,17,Wooster,2023-03-17,10,Colors,LightGreen,1,0,3,0,1,3,UpperRight,Lock,Diamond,Hat,Bar,Lock,LowerRight,Diamond,0.591078066914498,0.730362195426645,1
1,17,Wooster,2023-03-17,11,Colors,LightGreen,1,0,3,0,1,3,UpperLeft,Hat,Diamond,Bar,Lock,Lock,LowerRight,Diamond,0.981481481481482,0.436380738362143,1
1,17,Wooster,2023-03-17,12,Colors,LightYellow,1,1,3,0,1,3,UpperLeft,Hat,Bar,Lock,Diamond,Diamond,UpperLeft,Diamond,0.611111111111111,0.694581561707655,1
1,17,Wooster,2023-03-17,13,Colors,LightYellow,1,1,3,0,1,3,LowerRight,Hat,Diamond,Lock,Bar,Diamond,LowerRight,Diamond,0.840740740740741,0.51334966771096,1
1,17,Wooster,2023-03-17,14,Colors,LightGreen,1,0,3,0,1,3,LowerLeft,Diamond,Bar,Lock,Hat,Lock,UpperRight,Diamond,0.67037037037037,0.51334966771096,1
1,17,Wooster,2023-03-17,15,Chromatic,Hat,1,1,3,0,1,3,UpperLeft,LightYellow,DarkGreen,LightGreen,DarkGray,DarkGray,UpperLeft,DarkGray,0.877777777777778,0.494376738780643,1
1,17,Wooster,2023-03-17,16,Colors,DarkGray,1,1,3,0,1,3,LowerLeft,Lock,Diamond,Hat,Bar,Hat,LowerLeft,Hat,0.933333333333333,0.436380738362143,1
1,17,Wooster,2023-03-17,17,Colors,LightYellow,1,1,3,0,1,3,UpperLeft,Lock,Hat,Bar,Diamond,Diamond,UpperLeft,Diamond,0.666666666666667,0.51334966771096,1
