Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
1,4,Jeeves,2023-09-07,1,Chromatic,Spade,1,1,3,0,1,3,LowerLeft,LightYellow,DarkGray,LightTurquiose,DarkBlue,LightTurquiose,LowerLeft,LightTurquiose,0.733333333333333,0.481162138181731,1
1,4,Jeeves,2023-09-07,2,Chromatic,Hat,1,0,3,0,1,3,LowerLeft,LightPurple,DarkRed,DarkGray,LightYellow,DarkGray,UpperLeft,LightYellow,0.933333333333333,0.480605198209864,1
1,4,Jeeves,2023-09-07,3,Chromatic,Bar,1,0,3,0,1,3,UpperLeft,LightPurple,DarkBlue,DarkGray,DarkGreen,DarkGreen,UpperRight,LightPurple,0.562962962962963,0.784103138001334,1
1,4,Jeeves,2023-09-07,4,Chromatic,Hat,1,0,3,0,1,3,LowerLeft,DarkBlue,LightPurple,DarkGray,LightYellow,DarkGray,UpperRight,DarkBlue,0.918604651162791,0.49162758739417,1
1,4,Jeeves,2023-09-07,5,Chromatic,Spade,1,1,3,0,1,3,LowerLeft,DarkGray,LightYellow,LightTurquiose,DarkGreen,LightTurquiose,LowerLeft,LightTurquiose,0.216,2.41077290681691,1
1,4,Jeeves,2023-09-07,6,Colors,LightPurple,1,1,3,0,1,3,LowerLeft,Bar,Spade,Rabbit,Hat,Rabbit,LowerLeft,Rabbit,0.827450980392157,0.502093036606609,1
1,4,Jeeves,2023-09-07,7,Colors,DarkRed,1,1,3,0,1,3,UpperRight,UpArrow,Diamond,Rabbit,Spade,UpArrow,UpperRight,UpArrow,0.664179104477612,0.700094710325472,1
1,4,Jeeves,2023-09-07,8,Chromatic,Diamond,1,1,3,0,1,3,UpperRight,LightYellow,DarkGreen,LightTurquiose,DarkGray,LightYellow,UpperRight,LightYellow,0.774074074074074,0.502093036606609,1
1,4,Jeeves,2023-09-07,9,Colors,DarkBlue,1,1,3,0,1,3,LowerRight,Diamond,Nail,UpArrow,Rabbit,Nail,LowerRight,Nail,0.714814814814815,0.521672488180853,1
1,4,Jeeves,2023-09-07,10,Colors,DarkGray,1,0,3,0,1,3,UpperLeft,UpArrow,Diamond,Rabbit,Hat,Hat,UpperRight,UpArrow,0.218518518518519,3.28835579417277,1
1,4,Jeeves,2023-09-07,11,Colors,LightTurquiose,1,0,3,0,1,3,LowerRight,Nail,Spade,Diamond,Hat,Spade,UpperRight,Nail,0.29277566539924,2.53392803314134,1
1,4,Jeeves,2023-09-07,12,Chromatic,Rabbit,1,1,3,0,1,3,LowerRight,DarkBlue,LightPurple,DarkGray,DarkGreen,LightPurple,LowerRight,LightPurple,0.52,0.901697897371669,1
1,4,Jeeves,2023-09-07,13,Chromatic,Rabbit,1,1,3,0,1,3,UpperRight,LightPurple,DarkGray,LightTurquiose,LightYellow,LightPurple,UpperRight,LightPurple,0.28,6.40423742243992,1
1,4,Jeeves,2023-09-07,14,Chromatic,Spade,1,0,3,0,1,3,UpperLeft,DarkGreen,LightPurple,LightYellow,LightTurquiose,LightTurquiose,LowerRight,LightPurple,0.161538461538462,11.8899306750222,1
1,4,Jeeves,2023-09-07,15,Chromatic,UpArrow,1,1,3,0,1,3,UpperLeft,DarkGray,DarkGreen,DarkBlue,DarkRed,DarkRed,UpperLeft,DarkRed,0.844444444444444,0.644176448292639,1
