   0.0 	      0 
  18.0 	      1 
  21.0 	      1 
  24.0 	      1 
  27.0 	      1 
  30.0 	      1 
  33.0 	      1 
  36.0 	      7 
  39.0 	      7 
  42.0 	      7 
  45.0 	      7 
  48.0 	      7 
  51.0 	      7 
  54.0 	      3 
  57.0 	      3 
  60.0 	      3 
  63.0 	      3 
  66.0 	      3 
  69.0 	      3 
  72.0 	      9 
  75.0 	      9 
  78.0 	      9 
  81.0 	      9 
  84.0 	      9 
  87.0 	      9 
  90.0 	      5 
  93.0 	      5 
  96.0 	      5 
  99.0 	      5 
 102.0 	      5 
 105.0 	      5 
 108.0 	      0 
 126.0 	     10 
 129.0 	     10 
 132.0 	     10 
 135.0 	     10 
 138.0 	     10 
 141.0 	     10 
 144.0 	      4 
 147.0 	      4 
 150.0 	      4 
 153.0 	      4 
 156.0 	      4 
 159.0 	      4 
 162.0 	      8 
 165.0 	      8 
 168.0 	      8 
 171.0 	      8 
 174.0 	      8 
 177.0 	      8 
 180.0 	      2 
 183.0 	      2 
 186.0 	      2 
 189.0 	      2 
 192.0 	      2 
 195.0 	      2 
 198.0 	      6 
 201.0 	      6 
 204.0 	      6 
 207.0 	      6 
 210.0 	      6 
 213.0 	      6 
 216.0 	      0 
 234.0 	      6 
 237.0 	      6 
 240.0 	      6 
 243.0 	      6 
 246.0 	      6 
 249.0 	      6 
 252.0 	      2 
 255.0 	      2 
 258.0 	      2 
 261.0 	      2 
 264.0 	      2 
 267.0 	      2 
 270.0 	      8 
 273.0 	      8 
 276.0 	      8 
 279.0 	      8 
 282.0 	      8 
 285.0 	      8 
 288.0 	      4 
 291.0 	      4 
 294.0 	      4 
 297.0 	      4 
 300.0 	      4 
 303.0 	      4 
 306.0 	     10 
 309.0 	     10 
 312.0 	     10 
 315.0 	     10 
 318.0 	     10 
 321.0 	     10 
 324.0 	      0 
 342.0 	      5 
 345.0 	      5 
 348.0 	      5 
 351.0 	      5 
 354.0 	      5 
 357.0 	      5 
 360.0 	      9 
 363.0 	      9 
 366.0 	      9 
 369.0 	      9 
 372.0 	      9 
 375.0 	      9 
 378.0 	      3 
 381.0 	      3 
 384.0 	      3 
 387.0 	      3 
 390.0 	      3 
 393.0 	      3 
 396.0 	      7 
 399.0 	      7 
 402.0 	      7 
 405.0 	      7 
 408.0 	      7 
 411.0 	      7 
 414.0 	      1 
 417.0 	      1 
 420.0 	      1 
 423.0 	      1 
 426.0 	      1 
 429.0 	      1 
 432.0 	      0 
