Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
1,1,Wooster,2023-01-13,1,Achromatic,Acorn,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.985185185185185,0.295012807014134,1
1,1,Wooster,2023-01-13,2,Colors,DarkGreen,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.858736059479554,0.188404492014871,1
1,1,Wooster,2023-01-13,3,Chromatic,Sawblade,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,1,0.160658945402654,1
1,1,Wooster,2023-01-13,4,Achromatic,Pacman,1,1,3,0.166666666666667,0.833333333333333,LowerRight,LeftArrow,Pacman,Acorn,Star,Pacman,LowerRight,Pacman,0.937956204379562,0.198360947253195,1
1,1,Wooster,2023-01-13,5,Colors,LightRed,1,0,3,0.166666666666667,0.833333333333333,LowerLeft,UpArrow,Diamond,Hourglass,Spade,Hourglass,UpperRight,UpArrow,1,0.14671185573957,1
1,1,Wooster,2023-01-13,6,Chromatic,Rabbit,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.751851851851852,0.221231386587239,1
1,1,Wooster,2023-01-13,7,Achromatic,House,1,1,3,0.166666666666667,0.833333333333333,LowerLeft,Jellyfish,Crowbar,House,Ditto,House,LowerLeft,House,0.716911764705882,0.305356111227151,1
1,1,Wooster,2023-01-13,8,Colors,LightPurple,1,0,3,0.166666666666667,0.833333333333333,UpperRight,Rabbit,Lock,Diamond,Bar,Rabbit,UpperLeft,Bar,0.861940298507463,0.23682948848673,1
1,1,Wooster,2023-01-13,9,Chromatic,Spike,1,1,3,0.166666666666667,0.833333333333333,UpperRight,DarkYellow,LightGray,LightYellow,DarkGray,DarkYellow,UpperRight,DarkYellow,0.970479704797048,0.181538362181295,1
1,1,Wooster,2023-01-13,10,Achromatic,Chevron,1,1,3,0.166666666666667,0.833333333333333,LowerRight,Pacman,Chevron,Stickyhand,Heart,Chevron,LowerRight,Chevron,0.837638376383764,0.23682948848673,1
1,1,Wooster,2023-01-13,11,Colors,DarkBlue,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.809701492537313,0.243157304787181,1
1,1,Wooster,2023-01-13,12,Chromatic,Hourglass,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.818518518518519,0.211320605450504,1
1,1,Wooster,2023-01-13,13,Achromatic,Heart,1,1,3,0.166666666666667,0.833333333333333,UpperLeft,Jellyfish,Tie,Stickyhand,Heart,Heart,UpperLeft,Heart,0.966542750929368,0.181538362181295,1
1,1,Wooster,2023-01-13,14,Colors,LightGreen,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.758364312267658,0.226308009682823,1
1,1,Wooster,2023-01-13,15,Chromatic,Puzzle,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.966542750929368,0.207912054116285,1
1,1,Wooster,2023-01-13,16,Achromatic,Ditto,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.95910780669145,0.181538362181295,1
1,1,Wooster,2023-01-13,17,Colors,LightGray,1,1,3,0.166666666666667,0.833333333333333,UpperRight,Venn,Sawblade,Rabbit,Diamond,Venn,UpperRight,Venn,0.904411764705882,0.253480083826968,1
1,1,Wooster,2023-01-13,18,Chromatic,Hat,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.800738007380074,0.257081774742376,1
1,1,Wooster,2023-01-13,19,Achromatic,Jellyfish,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.955223880597015,0.171500265462408,1
1,1,Wooster,2023-01-13,20,Colors,DarkGray,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.978102189781022,0.157885438763851,1
1,1,Wooster,2023-01-13,21,Chromatic,UpArrow,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,1,0.181538362181295,1
1,1,Wooster,2023-01-13,22,Achromatic,Tie,1,0,3,0.166666666666667,0.833333333333333,UpperLeft,Jellyfish,Acorn,LeftArrow,Tie,Tie,LowerLeft,LeftArrow,0.910780669144981,0.207912054116285,1
1,1,Wooster,2023-01-13,23,Colors,LightBlue,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.791970802919708,0.221231386587239,1
1,1,Wooster,2023-01-13,24,Chromatic,Diamond,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.951492537313433,0.181538362181295,1
1,1,Wooster,2023-01-13,25,Achromatic,Star,0,NaN,3,0.166666666666667,0.833333333333333,,,,,,,,,0.952029520295203,0.207265552447267,1
