Run,IMA,Subject,Session,Blocknumber,Blocktype,Stimulus,ProbeTrial,Correct,StimulusDuration,GrayDuration,ChoiceDuration,ITIDuration,CorrectLocation,UpperRightChoice,LowerRightChoice,LowerLeftChoice,UpperLeftChoice,CorrectChoiceStim,ChoiceLocation,ChoiceStimuli,PercentFixationStim,MedianDistanceStim,Complete
1,8,Jeeves,2023-06-05,1,Colors,DarkGreen,1,0,3,0,1,0,LowerLeft,Diamond,Lock,Bar,Hat,Bar,None,None,0,21.523036549306,0
1,8,Jeeves,2023-06-05,2,Colors,LightGreen,1,0,3,0,1,0,UpperRight,Lock,Hat,Bar,Diamond,Lock,None,None,0.0037037037037037,18.6177986498227,0
1,8,Jeeves,2023-06-05,3,Chromatic,Lock,1,1,3,0,1,0,UpperRight,LightGreen,DarkGreen,LightYellow,DarkGray,LightGreen,UpperRight,LightGreen,0.0333333333333333,16.3150952504995,0
1,8,Jeeves,2023-06-05,4,Colors,LightGreen,1,1,3,0,1,0,UpperLeft,Hat,Diamond,Bar,Lock,Lock,UpperLeft,Lock,0.251851851851852,1.52655829434871,0
1,8,Jeeves,2023-06-05,5,Chromatic,Bar,1,0,3,0,1,0,LowerLeft,DarkGray,LightGreen,DarkGreen,LightYellow,DarkGreen,None,None,0.396296296296296,1.15353042646219,0
1,8,Jeeves,2023-06-05,6,Chromatic,Hat,1,0,3,0,1,0,LowerLeft,LightGreen,DarkGreen,DarkGray,LightYellow,DarkGray,UpperLeft,LightYellow,0.244444444444444,1.53061516480275,0
1,8,Jeeves,2023-06-05,7,Chromatic,Bar,1,0,3,0,1,0,LowerLeft,LightGreen,DarkGray,DarkGreen,LightYellow,DarkGreen,UpperLeft,LightYellow,0.196296296296296,2.06242290804605,0
1,8,Jeeves,2023-06-05,8,Colors,LightGreen,1,0,3,0,1,0,LowerRight,Diamond,Lock,Bar,Hat,Lock,LowerLeft,Bar,0.337037037037037,1.48661782152264,0
1,8,Jeeves,2023-06-05,9,Colors,DarkGray,1,0,3,0,1,0,UpperRight,Hat,Diamond,Lock,Bar,Hat,LowerRight,Diamond,0.540740740740741,0.844697821010855,0
1,8,Jeeves,2023-06-05,10,Colors,LightGreen,1,0,3,0,1,0,LowerRight,Bar,Lock,Hat,Diamond,Lock,None,None,0.559259259259259,0.872761476724285,0
1,8,Jeeves,2023-06-05,11,Colors,LightGreen,1,0,3,0,1,0,LowerRight,Diamond,Lock,Bar,Hat,Lock,None,None,0.1,2.59132632462356,0
1,8,Jeeves,2023-06-05,12,Colors,LightYellow,1,0,3,0,1,0,LowerLeft,Hat,Bar,Diamond,Lock,Diamond,None,None,0.387434554973822,1.37910002944475,0
1,8,Jeeves,2023-06-05,13,Colors,LightYellow,1,0,3,0,1,0,LowerLeft,,,,,,None,None,NaN,NaN,0
1,8,Jeeves,2023-06-05,14,Colors,LightGreen,1,0,3,0,1,0,UpperLeft,,,,,,None,None,NaN,NaN,0
1,8,Jeeves,2023-06-05,15,Chromatic,Hat,1,0,3,0,1,0,LowerRight,,,,,,None,None,NaN,NaN,0
1,8,Jeeves,2023-06-05,16,Colors,DarkGray,1,0,3,0,1,0,UpperLeft,,,,,,None,None,NaN,NaN,0
1,8,Jeeves,2023-06-05,17,Colors,LightYellow,1,0,3,0,1,0,UpperRight,,,,,,None,None,NaN,NaN,0
